    Spec/   Proof/    Exec/    Rust File
       0/       0/       0/     182 apas-ai/src/Chap52/AdjMatrixGraphMtPer.rs
       0/       0/       0/     108 apas-ai/src/Chap52/AdjMatrixGraphStEph.rs
       0/       0/       0/     127 apas-ai/src/Chap52/AdjMatrixGraphStPer.rs
       0/       0/       0/      87 apas-ai/src/Chap52/AdjSeqGraphMtEph.rs
       0/       0/       0/      66 apas-ai/src/Chap52/AdjSeqGraphMtPer.rs
       0/       0/       0/      92 apas-ai/src/Chap52/AdjSeqGraphStEph.rs
       0/       0/       0/     108 apas-ai/src/Chap52/AdjSeqGraphStPer.rs
       0/       0/       0/     100 apas-ai/src/Chap52/AdjTableGraphMtPer.rs
       0/       0/       0/     107 apas-ai/src/Chap52/AdjTableGraphStEph.rs
       0/       0/       0/     110 apas-ai/src/Chap52/AdjTableGraphStPer.rs
       0/       0/       0/      89 apas-ai/src/Chap52/EdgeSetGraphMtPer.rs
       0/       0/       0/      79 apas-ai/src/Chap52/EdgeSetGraphStEph.rs
       0/       0/       0/      86 apas-ai/src/Chap52/EdgeSetGraphStPer.rs
       0/       0/       0/      95 apas-ai/src/Chap53/GraphSearchMtPer.rs
       0/       0/       0/      95 apas-ai/src/Chap53/GraphSearchStEph.rs
       0/       0/       0/      95 apas-ai/src/Chap53/GraphSearchStPer.rs
       0/       0/       0/     123 apas-ai/src/Chap53/PQMinStEph.rs
       0/       0/       0/     124 apas-ai/src/Chap53/PQMinStPer.rs
       0/       0/       0/      41 apas-ai/src/Chap54/BFSMtEph.rs
       0/       0/       0/      73 apas-ai/src/Chap54/BFSMtPer.rs
       0/       0/       0/      34 apas-ai/src/Chap54/BFSStEph.rs
       0/       0/       0/      34 apas-ai/src/Chap54/BFSStPer.rs
       0/       0/       0/      47 apas-ai/src/Chap55/CycleDetectStEph.rs
       0/       0/       0/      49 apas-ai/src/Chap55/CycleDetectStPer.rs
       0/       0/       0/      36 apas-ai/src/Chap55/DFSStEph.rs
       0/       0/       0/      33 apas-ai/src/Chap55/DFSStPer.rs
       0/       0/       0/      90 apas-ai/src/Chap55/SCCStEph.rs
       0/       0/       0/      95 apas-ai/src/Chap55/SCCStPer.rs
       0/       0/       0/      77 apas-ai/src/Chap55/TopoSortStEph.rs
       0/       0/       0/      96 apas-ai/src/Chap55/TopoSortStPer.rs
       0/       0/       0/      84 apas-ai/src/Chap56/AllPairsResultStEphFloat.rs
       0/       0/       0/      83 apas-ai/src/Chap56/AllPairsResultStEphInt.rs
       0/       0/       0/      87 apas-ai/src/Chap56/AllPairsResultStPerFloat.rs
       0/       0/       0/      86 apas-ai/src/Chap56/AllPairsResultStPerInt.rs
       0/       0/       0/      69 apas-ai/src/Chap56/Example56_1.rs
       0/       0/       0/      44 apas-ai/src/Chap56/Example56_3.rs
       0/       0/       0/     110 apas-ai/src/Chap56/PathWeightUtilsStEph.rs
       0/       0/       0/     109 apas-ai/src/Chap56/PathWeightUtilsStPer.rs
       0/       0/       0/      72 apas-ai/src/Chap56/SSSPResultStEphFloat.rs
       0/       0/       0/      71 apas-ai/src/Chap56/SSSPResultStEphInt.rs
       0/       0/       0/      79 apas-ai/src/Chap56/SSSPResultStPerFloat.rs
       0/       0/       0/      78 apas-ai/src/Chap56/SSSPResultStPerInt.rs
       0/       0/       0/      66 apas-ai/src/Chap57/DijkstraStEphFloat.rs
       0/       0/       0/      66 apas-ai/src/Chap57/DijkstraStEphInt.rs
       0/       0/       0/      24 apas-ai/src/Chap57/StackStEph.rs
       0/       0/       0/      93 apas-ai/src/Chap58/BellmanFordStEphFloat.rs
       0/       0/       0/      83 apas-ai/src/Chap58/BellmanFordStEphInt.rs
       0/       0/       0/     136 apas-ai/src/Chap59/JohnsonMtEphFloat.rs
       0/       0/       0/     130 apas-ai/src/Chap59/JohnsonMtEphInt.rs
       0/       0/       0/     101 apas-ai/src/Chap59/JohnsonStEphFloat.rs
       0/       0/       0/      98 apas-ai/src/Chap59/JohnsonStEphInt.rs
       0/       0/       0/     104 apas-ai/src/Chap61/EdgeContractionMtEph.rs
       0/       0/       0/      57 apas-ai/src/Chap61/EdgeContractionStEph.rs
       0/       0/       0/     124 apas-ai/src/Chap61/VertexMatchingMtEph.rs
       0/       0/       0/      58 apas-ai/src/Chap61/VertexMatchingStEph.rs
       0/       0/       0/      98 apas-ai/src/Chap62/StarContractionMtEph.rs
       0/       0/       0/      60 apas-ai/src/Chap62/StarContractionStEph.rs
       0/       0/       0/      64 apas-ai/src/Chap62/StarPartitionMtEph.rs
       0/       0/       0/      33 apas-ai/src/Chap62/StarPartitionStEph.rs
       0/       0/       0/     141 apas-ai/src/Chap63/ConnectivityMtEph.rs
       0/       0/       0/      92 apas-ai/src/Chap63/ConnectivityStEph.rs
       0/       0/       0/     140 apas-ai/src/Chap64/SpanTreeMtEph.rs
       0/       0/       0/      62 apas-ai/src/Chap64/SpanTreeStEph.rs
       0/       0/       0/     138 apas-ai/src/Chap64/TSPApproxStEph.rs
       0/       0/       0/      58 apas-ai/src/Chap65/KruskalStEph.rs
       0/       0/       0/     117 apas-ai/src/Chap65/PrimStEph.rs
       0/       0/       0/      71 apas-ai/src/Chap65/UnionFindStEph.rs
       0/       0/       0/     218 apas-ai/src/Chap66/BoruvkaMtEph.rs
       0/       0/       0/     137 apas-ai/src/Chap66/BoruvkaStEph.rs
       0/       0/       0/     197 apas-ai/src/Types.rs
       0/       0/       0/     321 apas-ai/src/lib.rs
       0/       0/       0/      40 apas-ai/tests/Chap03/TestInsertionSortStEph.rs
       0/       0/       0/     172 apas-ai/tests/Chap05/TestMappingStEph.rs
       0/       0/       0/     239 apas-ai/tests/Chap05/TestRelationStEph.rs
       0/       0/       0/     416 apas-ai/tests/Chap05/TestSetStEph.rs
       0/       0/       0/     890 apas-ai/tests/Chap06/TestDirGraphMtEph.rs
       0/       0/       0/     375 apas-ai/tests/Chap06/TestDirGraphStEph.rs
       0/       0/       0/     262 apas-ai/tests/Chap06/TestLabDirGraphMtEph.rs
       0/       0/       0/     143 apas-ai/tests/Chap06/TestLabDirGraphStEph.rs
       0/       0/       0/     131 apas-ai/tests/Chap06/TestLabUnDirGraphMtEph.rs
       0/       0/       0/     165 apas-ai/tests/Chap06/TestLabUnDirGraphStEph.rs
       0/       0/       0/     524 apas-ai/tests/Chap06/TestUnDirGraphMtEph.rs
       0/       0/       0/     245 apas-ai/tests/Chap06/TestUnDirGraphStEph.rs
       0/       0/       0/     386 apas-ai/tests/Chap06/TestWeightedDirGraphMtEphFloat.rs
       0/       0/       0/     395 apas-ai/tests/Chap06/TestWeightedDirGraphMtEphInt.rs
       0/       0/       0/     293 apas-ai/tests/Chap06/TestWeightedDirGraphStEphFloat.rs
       0/       0/       0/     232 apas-ai/tests/Chap06/TestWeightedDirGraphStEphInt.rs
       0/       0/       0/     346 apas-ai/tests/Chap06/TestWeightedUnDirGraphMtEphFloat.rs
       0/       0/       0/     346 apas-ai/tests/Chap06/TestWeightedUnDirGraphMtEphInt.rs
       0/       0/       0/     356 apas-ai/tests/Chap06/TestWeightedUnDirGraphStEphFloat.rs
       0/       0/       0/     347 apas-ai/tests/Chap06/TestWeightedUnDirGraphStEphInt.rs
       0/       0/       0/      25 apas-ai/tests/Chap11/TestFibonacciMtPer.rs
       0/       0/       0/      99 apas-ai/tests/Chap12/TestExercise12_1.rs
       0/       0/       0/      60 apas-ai/tests/Chap12/TestExercise12_2.rs
       0/       0/       0/     141 apas-ai/tests/Chap12/TestExercise12_5.rs
       0/       0/       0/     296 apas-ai/tests/Chap17/TestMathSeq.rs
       0/       0/       0/     287 apas-ai/tests/Chap18/TestArraySeq.rs
       0/       0/       0/     225 apas-ai/tests/Chap18/TestArraySeqMtEph.rs
       0/       0/       0/     216 apas-ai/tests/Chap18/TestArraySeqMtEphChap18.rs
       0/       0/       0/     432 apas-ai/tests/Chap18/TestArraySeqMtPerChap18.rs
       0/       0/       0/     340 apas-ai/tests/Chap18/TestArraySeqStEphChap18.rs
       0/       0/       0/     429 apas-ai/tests/Chap18/TestArraySeqStPerChap18.rs
       0/       0/       0/      57 apas-ai/tests/Chap18/TestLinkedListStEph19.rs
       0/       0/       0/     339 apas-ai/tests/Chap18/TestLinkedListStEphChap18.rs
       0/       0/       0/      60 apas-ai/tests/Chap18/TestLinkedListStPer19.rs
       0/       0/       0/     424 apas-ai/tests/Chap18/TestLinkedListStPerChap18.rs
       0/       0/       0/     388 apas-ai/tests/Chap18/TestMathSeq.rs
       0/       0/       0/     355 apas-ai/tests/Chap19/TestArraySeqMtEph.rs
       0/       0/       0/     485 apas-ai/tests/Chap19/TestArraySeqMtEphSlice.rs
       0/       0/       0/     369 apas-ai/tests/Chap19/TestArraySeqStEphChap19.rs
       0/       0/       0/     419 apas-ai/tests/Chap19/TestArraySeqStPerChap19.rs
       0/       0/       0/      51 apas-ai/tests/Chap19/TestChap19SimpleCallsProof.rs
       0/       0/       0/      44 apas-ai/tests/Chap19/TestChap19StSimpleCallsProof.rs
       0/       0/       0/     202 apas-ai/tests/Chap21/TestAlgorithm21_6.rs
       0/       0/       0/      56 apas-ai/tests/Chap21/TestAlgorithm_21_1.rs
       0/       0/       0/      55 apas-ai/tests/Chap21/TestAlgorithm_21_2.rs
       0/       0/       0/      25 apas-ai/tests/Chap21/TestAlgorithm_21_5.rs
       0/       0/       0/      50 apas-ai/tests/Chap21/TestAlgorithm_21_6.rs
       0/       0/       0/      25 apas-ai/tests/Chap21/TestExercise_21_5.rs
       0/       0/       0/       7 apas-ai/tests/Chap21/TestExercise_21_6.rs
       0/       0/       0/      49 apas-ai/tests/Chap21/TestExercise_21_7.rs
       0/       0/       0/      18 apas-ai/tests/Chap21/TestExercise_21_8.rs
       0/       0/       0/       7 apas-ai/tests/Chap21/TestExercise_21_9.rs
       0/       0/       0/      78 apas-ai/tests/Chap21/TestProblem_21_1.rs
       0/       0/       0/      79 apas-ai/tests/Chap21/TestProblem_21_3.rs
       0/       0/       0/     150 apas-ai/tests/Chap21/TestProblem_21_4.rs
       0/       0/       0/     430 apas-ai/tests/Chap23/TestBalBinTreeStEph.rs
       0/       0/       0/     334 apas-ai/tests/Chap23/TestPrimTreeSeqStPer.rs
       0/       0/       0/      51 apas-ai/tests/Chap26/TestDivConReduceMtPer.rs
       0/       0/       0/      51 apas-ai/tests/Chap26/TestDivConReduceStPer.rs
       0/       0/       0/      44 apas-ai/tests/Chap26/TestMergeSortMtPer.rs
       0/       0/       0/      70 apas-ai/tests/Chap26/TestMergeSortStPer.rs
       0/       0/       0/      53 apas-ai/tests/Chap27/TestReduceContractMtEph.rs
       0/       0/       0/      51 apas-ai/tests/Chap27/TestReduceContractStEph.rs
       0/       0/       0/      65 apas-ai/tests/Chap27/TestScanContractMtEph.rs
       0/       0/       0/      64 apas-ai/tests/Chap27/TestScanContractStEph.rs
       0/       0/       0/      58 apas-ai/tests/Chap28/TestMaxContigSubSumBruteStEph.rs
       0/       0/       0/      40 apas-ai/tests/Chap28/TestMaxContigSubSumDivConMtEph.rs
       0/       0/       0/      40 apas-ai/tests/Chap28/TestMaxContigSubSumDivConOptMtEph.rs
       0/       0/       0/      40 apas-ai/tests/Chap28/TestMaxContigSubSumDivConOptStEph.rs
       0/       0/       0/      40 apas-ai/tests/Chap28/TestMaxContigSubSumDivConStEph.rs
       0/       0/       0/      40 apas-ai/tests/Chap28/TestMaxContigSubSumOptMtEph.rs
       0/       0/       0/      40 apas-ai/tests/Chap28/TestMaxContigSubSumOptStEph.rs
       0/       0/       0/      34 apas-ai/tests/Chap28/TestMaxContigSubSumReducedStEph.rs
       0/       0/       0/      60 apas-ai/tests/Chap35/TestOrderStatSelectMtEph.rs
       0/       0/       0/      60 apas-ai/tests/Chap35/TestOrderStatSelectMtPer.rs
       0/       0/       0/      60 apas-ai/tests/Chap35/TestOrderStatSelectStEph.rs
       0/       0/       0/      60 apas-ai/tests/Chap35/TestOrderStatSelectStPer.rs
       0/       0/       0/     189 apas-ai/tests/Chap36/TestQuickSortMtEph.rs
       0/       0/       0/     226 apas-ai/tests/Chap36/TestQuickSortMtEphSlice.rs
       0/       0/       0/      77 apas-ai/tests/Chap36/TestQuickSortStEph.rs
       0/       0/       0/     589 apas-ai/tests/Chap37/TestAVLTreeSeq.rs
       0/       0/       0/     415 apas-ai/tests/Chap37/TestAVLTreeSeqMtPer.rs
       0/       0/       0/     151 apas-ai/tests/Chap37/TestAVLTreeSeqStEph.rs
       0/       0/       0/      37 apas-ai/tests/Chap37/TestAVLTreeSeqStEph18.rs
       0/       0/       0/     340 apas-ai/tests/Chap37/TestAVLTreeSeqStEphChap37.rs
       0/       0/       0/     359 apas-ai/tests/Chap37/TestAVLTreeSeqStPer.rs
       0/       0/       0/      28 apas-ai/tests/Chap37/TestAVLTreeSeqStPer18.rs
       0/       0/       0/      33 apas-ai/tests/Chap37/TestAVLTreeSeqStPer19.rs
       0/       0/       0/     226 apas-ai/tests/Chap37/TestBSTAVLMtEph.rs
       0/       0/       0/     262 apas-ai/tests/Chap37/TestBSTAVLStEph.rs
       0/       0/       0/     125 apas-ai/tests/Chap37/TestBSTBBAlphaMtEph.rs
       0/       0/       0/     360 apas-ai/tests/Chap37/TestBSTBBAlphaStEph.rs
       0/       0/       0/     497 apas-ai/tests/Chap37/TestBSTMtEph.rs
       0/       0/       0/     100 apas-ai/tests/Chap37/TestBSTPlainMtEph.rs
       0/       0/       0/     101 apas-ai/tests/Chap37/TestBSTPlainStEph.rs
       0/       0/       0/     222 apas-ai/tests/Chap37/TestBSTRBMtEph.rs
       0/       0/       0/     208 apas-ai/tests/Chap37/TestBSTRBStEph.rs
       0/       0/       0/     424 apas-ai/tests/Chap37/TestBSTSetAVLMtEph.rs
       0/       0/       0/     426 apas-ai/tests/Chap37/TestBSTSetBBAlphaMtEph.rs
       0/       0/       0/     483 apas-ai/tests/Chap37/TestBSTSetPlainMtEph.rs
       0/       0/       0/     418 apas-ai/tests/Chap37/TestBSTSetRBMtEph.rs
       0/       0/       0/     426 apas-ai/tests/Chap37/TestBSTSetSplayMtEph.rs
       0/       0/       0/     205 apas-ai/tests/Chap37/TestBSTSplayMtEph.rs
       0/       0/       0/     100 apas-ai/tests/Chap37/TestBSTSplayStEph.rs
       0/       0/       0/     411 apas-ai/tests/Chap38/TestBSTParaMtEph.rs
       0/       0/       0/      74 apas-ai/tests/Chap38/TestBSTParaStEph.rs
       0/       0/       0/     328 apas-ai/tests/Chap39/TestBSTParaTreapMtEph.rs
       0/       0/       0/     426 apas-ai/tests/Chap39/TestBSTSetTreapMtEph.rs
       0/       0/       0/     309 apas-ai/tests/Chap39/TestBSTTreapStEph.rs
       0/       0/       0/      91 apas-ai/tests/Chap40/TestBSTKeyValueStEph.rs
       0/       0/       0/     302 apas-ai/tests/Chap40/TestBSTReducedStEph.rs
       0/       0/       0/     138 apas-ai/tests/Chap40/TestBSTSizeStEph.rs
       0/       0/       0/     423 apas-ai/tests/Chap41/TestAVLTreeSetMtEph.rs
       0/       0/       0/     264 apas-ai/tests/Chap41/TestAVLTreeSetMtPer.rs
       0/       0/       0/     388 apas-ai/tests/Chap41/TestAVLTreeSetStEph.rs
       0/       0/       0/     148 apas-ai/tests/Chap41/TestAVLTreeSetStPer.rs
       0/       0/       0/     159 apas-ai/tests/Chap41/TestArraySetEnumMtEph.rs
       0/       0/       0/     108 apas-ai/tests/Chap41/TestArraySetStEph.rs
       0/       0/       0/      10 apas-ai/tests/Chap41/TestExample41_3.rs
       0/       0/       0/      10 apas-ai/tests/Chap42/TestExample42_1.rs
       0/       0/       0/     262 apas-ai/tests/Chap42/TestTableMtEph.rs
       0/       0/       0/     243 apas-ai/tests/Chap42/TestTableStEph.rs
       0/       0/       0/     233 apas-ai/tests/Chap42/TestTableStPer.rs
       0/       0/       0/     550 apas-ai/tests/Chap43/TestAugOrderedTableMtEph.rs
       0/       0/       0/     473 apas-ai/tests/Chap43/TestAugOrderedTableStEph.rs
       0/       0/       0/     392 apas-ai/tests/Chap43/TestAugOrderedTableStPer.rs
       0/       0/       0/       5 apas-ai/tests/Chap43/TestExample43_1.rs
       0/       0/       0/     373 apas-ai/tests/Chap43/TestOrderedSetMtEph.rs
       0/       0/       0/     325 apas-ai/tests/Chap43/TestOrderedSetStEph.rs
       0/       0/       0/     308 apas-ai/tests/Chap43/TestOrderedSetStPer.rs
       0/       0/       0/     480 apas-ai/tests/Chap43/TestOrderedTableMtEph.rs
       0/       0/       0/      71 apas-ai/tests/Chap43/TestOrderedTableMtPer.rs
       0/       0/       0/     475 apas-ai/tests/Chap43/TestOrderedTableStEph.rs
       0/       0/       0/     459 apas-ai/tests/Chap43/TestOrderedTableStPer.rs
       0/       0/       0/     315 apas-ai/tests/Chap44/TestDocumentIndex.rs
       0/       0/       0/     206 apas-ai/tests/Chap44/TestExample44_1.rs
       0/       0/       0/     472 apas-ai/tests/Chap45/TestBalancedTreePQ.rs
       0/       0/       0/     324 apas-ai/tests/Chap45/TestBinaryHeapPQ.rs
       0/       0/       0/      49 apas-ai/tests/Chap45/TestExample45_2.rs
       0/       0/       0/     167 apas-ai/tests/Chap45/TestHeapsortExample.rs
       0/       0/       0/     327 apas-ai/tests/Chap45/TestLeftistHeapPQ.rs
       0/       0/       0/     466 apas-ai/tests/Chap45/TestSortedListPQ.rs
       0/       0/       0/     377 apas-ai/tests/Chap45/TestUnsortedListPQ.rs
       0/       0/       0/     270 apas-ai/tests/Chap47/TestDoubleHashFlatHashTable.rs
       0/       0/       0/     397 apas-ai/tests/Chap47/TestLinProbFlatHashTable.rs
       0/       0/       0/     222 apas-ai/tests/Chap47/TestLinkedListChainedHashTable.rs
       0/       0/       0/      72 apas-ai/tests/Chap47/TestParaHashTableStEph.rs
       0/       0/       0/     219 apas-ai/tests/Chap47/TestQuadProbFlatHashTable.rs
       0/       0/       0/     120 apas-ai/tests/Chap47/TestStructChainedHashTable.rs
       0/       0/       0/     107 apas-ai/tests/Chap47/TestVecChainedHashTable.rs
       0/       0/       0/     162 apas-ai/tests/Chap49/TestMinEditDistMtEph.rs
       0/       0/       0/     102 apas-ai/tests/Chap49/TestMinEditDistMtPer.rs
       0/       0/       0/     171 apas-ai/tests/Chap49/TestMinEditDistStEph.rs
       0/       0/       0/     158 apas-ai/tests/Chap49/TestMinEditDistStPer.rs
       0/       0/       0/      99 apas-ai/tests/Chap49/TestSubsetSumMtEph.rs
       0/       0/       0/      79 apas-ai/tests/Chap49/TestSubsetSumMtPer.rs
       0/       0/       0/     171 apas-ai/tests/Chap49/TestSubsetSumStEph.rs
       0/       0/       0/     136 apas-ai/tests/Chap49/TestSubsetSumStPer.rs
       0/       0/       0/     155 apas-ai/tests/Chap50/TestMatrixChainMtEph.rs
       0/       0/       0/     146 apas-ai/tests/Chap50/TestMatrixChainMtPer.rs
       0/       0/       0/     170 apas-ai/tests/Chap50/TestMatrixChainStEph.rs
       0/       0/       0/     142 apas-ai/tests/Chap50/TestMatrixChainStPer.rs
       0/       0/       0/     199 apas-ai/tests/Chap50/TestOBSTMtEph.rs
       0/       0/       0/     149 apas-ai/tests/Chap50/TestOBSTMtPer.rs
       0/       0/       0/     204 apas-ai/tests/Chap50/TestOptBinSearchTreeStEph.rs
       0/       0/       0/     115 apas-ai/tests/Chap50/TestOptBinSearchTreeStPer.rs
       0/       0/       0/     158 apas-ai/tests/Chap50/TestProbability.rs
       0/       0/       0/      86 apas-ai/tests/Chap51/TestBottomUpDPMtEph.rs
       0/       0/       0/      93 apas-ai/tests/Chap51/TestBottomUpDPMtPer.rs
       0/       0/       0/     100 apas-ai/tests/Chap51/TestBottomUpDPStEph.rs
       0/       0/       0/     117 apas-ai/tests/Chap51/TestBottomUpDPStPer.rs
       0/       0/       0/     139 apas-ai/tests/Chap51/TestTopDownDPMtEph.rs
       0/       0/       0/     111 apas-ai/tests/Chap51/TestTopDownDPMtPer.rs
       0/       0/       0/     138 apas-ai/tests/Chap51/TestTopDownDPStEph.rs
       0/       0/       0/     116 apas-ai/tests/Chap51/TestTopDownDPStPer.rs
       0/       0/       0/     141 apas-ai/tests/Chap52/TestAdjMatrixGraphMtPer.rs
       0/       0/       0/     102 apas-ai/tests/Chap52/TestAdjMatrixGraphStEph.rs
       0/       0/       0/      71 apas-ai/tests/Chap52/TestAdjMatrixGraphStPer.rs
       0/       0/       0/     123 apas-ai/tests/Chap52/TestAdjSeqGraphMtPer.rs
       0/       0/       0/      95 apas-ai/tests/Chap52/TestAdjSeqGraphStEph.rs
       0/       0/       0/      61 apas-ai/tests/Chap52/TestAdjSeqGraphStPer.rs
       0/       0/       0/     117 apas-ai/tests/Chap52/TestAdjTableGraphMtPer.rs
       0/       0/       0/     121 apas-ai/tests/Chap52/TestAdjTableGraphStEph.rs
       0/       0/       0/     140 apas-ai/tests/Chap52/TestAdjTableGraphStPer.rs
       0/       0/       0/       0 apas-ai/tests/Chap52/TestEdgeSetGraphMtEph.rs
       0/       0/       0/     116 apas-ai/tests/Chap52/TestEdgeSetGraphMtPer.rs
       0/       0/       0/      72 apas-ai/tests/Chap52/TestEdgeSetGraphStEph.rs
       0/       0/       0/      65 apas-ai/tests/Chap52/TestEdgeSetGraphStPer.rs
       0/       0/       0/      74 apas-ai/tests/Chap53/TestGraphSearchMtPer.rs
       0/       0/       0/      78 apas-ai/tests/Chap53/TestGraphSearchStEph.rs
       0/       0/       0/     115 apas-ai/tests/Chap53/TestGraphSearchStPer.rs
       0/       0/       0/     224 apas-ai/tests/Chap53/TestPQMinStEph.rs
       0/       0/       0/     122 apas-ai/tests/Chap53/TestPQMinStPer.rs
       0/       0/       0/      85 apas-ai/tests/Chap54/TestBFSMtEph.rs
       0/       0/       0/      81 apas-ai/tests/Chap54/TestBFSMtPer.rs
       0/       0/       0/      85 apas-ai/tests/Chap54/TestBFSStEph.rs
       0/       0/       0/      85 apas-ai/tests/Chap54/TestBFSStPer.rs
       0/       0/       0/      61 apas-ai/tests/Chap55/TestCycleDetectStEph.rs
       0/       0/       0/      61 apas-ai/tests/Chap55/TestCycleDetectStPer.rs
       0/       0/       0/      59 apas-ai/tests/Chap55/TestDFSStEph.rs
       0/       0/       0/      75 apas-ai/tests/Chap55/TestDFSStPer.rs
       0/       0/       0/      66 apas-ai/tests/Chap55/TestSCCStEph.rs
       0/       0/       0/      66 apas-ai/tests/Chap55/TestSCCStPer.rs
       0/       0/       0/      90 apas-ai/tests/Chap55/TestTopoSortStEph.rs
       0/       0/       0/      90 apas-ai/tests/Chap55/TestTopoSortStPer.rs
       0/       0/       0/      50 apas-ai/tests/Chap56/TestAllPairsResultStEphFloat.rs
       0/       0/       0/      49 apas-ai/tests/Chap56/TestAllPairsResultStEphInt.rs
       0/       0/       0/      46 apas-ai/tests/Chap56/TestAllPairsResultStPerFloat.rs
       0/       0/       0/      45 apas-ai/tests/Chap56/TestAllPairsResultStPerInt.rs
       0/       0/       0/       8 apas-ai/tests/Chap56/TestExample56_1.rs
       0/       0/       0/       6 apas-ai/tests/Chap56/TestExample56_3.rs
       0/       0/       0/      65 apas-ai/tests/Chap56/TestPathWeightUtilsStEph.rs
       0/       0/       0/      64 apas-ai/tests/Chap56/TestPathWeightUtilsStPer.rs
       0/       0/       0/      50 apas-ai/tests/Chap56/TestSSSPResultStEphFloat.rs
       0/       0/       0/      49 apas-ai/tests/Chap56/TestSSSPResultStEphInt.rs
       0/       0/       0/      46 apas-ai/tests/Chap56/TestSSSPResultStPerFloat.rs
       0/       0/       0/      45 apas-ai/tests/Chap56/TestSSSPResultStPerInt.rs
       0/       0/       0/      69 apas-ai/tests/Chap57/TestDijkstraStEphFloat.rs
       0/       0/       0/     121 apas-ai/tests/Chap57/TestDijkstraStEphInt.rs
       0/       0/       0/     108 apas-ai/tests/Chap57/TestStackStEph.rs
       0/       0/       0/      67 apas-ai/tests/Chap58/TestBellmanFordStEphFloat.rs
       0/       0/       0/     154 apas-ai/tests/Chap58/TestBellmanFordStEphInt.rs
       0/       0/       0/     142 apas-ai/tests/Chap59/TestJohnsonMtEphFloat.rs
       0/       0/       0/      98 apas-ai/tests/Chap59/TestJohnsonMtEphInt.rs
       0/       0/       0/      84 apas-ai/tests/Chap59/TestJohnsonStEphFloat.rs
       0/       0/       0/      90 apas-ai/tests/Chap59/TestJohnsonStEphInt.rs
       0/       0/       0/      54 apas-ai/tests/Chap61/TestEdgeContractionMtEph.rs
       0/       0/       0/      53 apas-ai/tests/Chap61/TestEdgeContractionStEph.rs
       0/       0/       0/      72 apas-ai/tests/Chap61/TestVertexMatchingMtEph.rs
       0/       0/       0/      97 apas-ai/tests/Chap61/TestVertexMatchingStEph.rs
       0/       0/       0/      47 apas-ai/tests/Chap62/TestStarContractionMtEph.rs
       0/       0/       0/      49 apas-ai/tests/Chap62/TestStarContractionStEph.rs
       0/       0/       0/      77 apas-ai/tests/Chap62/TestStarPartitionMtEph.rs
       0/       0/       0/      90 apas-ai/tests/Chap62/TestStarPartitionStEph.rs
       0/       0/       0/      95 apas-ai/tests/Chap63/TestConnectivityMtEph.rs
       0/       0/       0/      99 apas-ai/tests/Chap63/TestConnectivityStEph.rs
       0/       0/       0/      39 apas-ai/tests/Chap64/TestSpanTreeMtEph.rs
       0/       0/       0/      71 apas-ai/tests/Chap64/TestSpanTreeStEph.rs
       0/       0/       0/      49 apas-ai/tests/Chap64/TestTSPApproxStEph.rs
       0/       0/       0/     108 apas-ai/tests/Chap65/TestKruskalStEph.rs
       0/       0/       0/      94 apas-ai/tests/Chap65/TestPrimStEph.rs
       0/       0/       0/     271 apas-ai/tests/Chap65/TestUnionFindStEph.rs
       0/       0/       0/     192 apas-ai/tests/Chap66/TestBoruvkaMtEph.rs
       0/       0/       0/     191 apas-ai/tests/Chap66/TestBoruvkaStEph.rs
       0/       0/       0/      41 apas-ai/tests/TestLibIntegration.rs
       0/       0/       0/     267 apas-ai/tests/TestTypes.rs
--------------------------------------------
    spec    proof     exec     rust
       0/       0/       0/  86,469 Total

Summary 2026-04-12
  114,598 lines (with comments), 86,469 without comments, 655 files, elapsed 502ms
  spec 0, proof 0, exec 0, rust 86,469
  comments 28,129, veracity 0, alg-APAS 0, alg-Claude 0, other 28,129
  test code 0, bench code 0
