 LODT FnTySig FnContract  LoAA   LoEC  LoLC   LOP  Spec  LOPC2R   LOC0R  File
    7      42       81    17     90     0    18     0     147     108  src/Chap53/GraphSearchStEph.rs
    7      42       81    17     91     0    18     0     147     109  src/Chap53/GraphSearchStPer.rs
    7      35      123    11    201     0    84     7     176     292  src/Chap53/PQMinStEph.rs
    7      37      105    10    181     0    64     7     159     252  src/Chap53/PQMinStPer.rs
    5      48      139    14    386    39    89    16     206     530  src/Chap54/BFSMtEph.rs
    5      48      139    14    385    39    86    16     206     526  src/Chap54/BFSMtPer.rs
    0      26       46     0      0    30     0    13      72      43  src/Chap54/BFSSpecsAndLemmas.rs
    5      21       71    11    171    18    41    16     108     246  src/Chap54/BFSStEph.rs
    5      21       72    11    171    18    27    16     109     232  src/Chap54/BFSStPer.rs
    1      44       73     5    107    64   218    22     123     411  src/Chap55/CycleDetectStEph.rs
    1      44       73     3    116    67   169    24     121     376  src/Chap55/CycleDetectStPer.rs
    0      24       38     0      0    53     0     5      62      58  src/Chap55/DFSSpecsAndLemmas.rs
    1      24       78     6     64    51    91     0     109     206  src/Chap55/DFSStEph.rs
    1      24       78     6     74    57    71     0     109     202  src/Chap55/DFSStPer.rs
    1      10       34     8    257     0    94     0      53     351  src/Chap55/SCCStEph.rs
    1      16       53     7    308     0   100     0      77     408  src/Chap55/SCCStPer.rs
    1      46       95     7    181    65   151    66     149     463  src/Chap55/TopoSortStEph.rs
    1      42       90     5    187    61   185    66     138     499  src/Chap55/TopoSortStPer.rs
    5       9       15    21    163     0    18    12      50     193  src/Chap56/AllPairsResultStEphF64.rs
    5      15       86    21    180     0     0    15     127     195  src/Chap56/AllPairsResultStEphI64.rs
    5       9       15    21    161     0    20    12      50     193  src/Chap56/AllPairsResultStPerF64.rs
    5      15       86    21    198     0     0    15     127     213  src/Chap56/AllPairsResultStPerI64.rs
    1       3        0     3     38     0     0     0       7      38  src/Chap56/Example56_1.rs
    1       2        0     2     35     0     0     0       5      35  src/Chap56/Example56_3.rs
    1      27        3    10    149     0     0    64      41     213  src/Chap56/PathWeightUtilsStEph.rs
    1      27        3    10    153     0     0    64      41     217  src/Chap56/PathWeightUtilsStPer.rs
    5      11       36    21     94     0     0     7      73     101  src/Chap56/SSSPResultStEphF64.rs
    5      11       42    21    117     0     0     7      79     124  src/Chap56/SSSPResultStEphI64.rs
    5      11       36    21    101     0     0    10      73     111  src/Chap56/SSSPResultStPerF64.rs
    5      11       40    21    112     0     0     7      77     119  src/Chap56/SSSPResultStPerI64.rs
    5       5       17     5    138    12    18     6      32     174  src/Chap57/DijkstraStEphF64.rs
    5       5       17     5    124     4    18     6      32     152  src/Chap57/DijkstraStEphU64.rs
    3       7       10    12     35     0     0     6      32      41  src/Chap57/StackStEph.rs
    4      11       30     7    157     0     1     0      52     158  src/Chap58/BellmanFordStEphF64.rs
    4      13       38     9    165     0     1     0      64     166  src/Chap58/BellmanFordStEphI64.rs
    0      20       74    11    243     0    18     0     105     261  src/Chap59/JohnsonMtEphF64.rs
    0      20       74    11    248     0    18     0     105     266  src/Chap59/JohnsonMtEphI64.rs
    0      17       57    12    213     0    19     0      86     232  src/Chap59/JohnsonStEphF64.rs
    0      17       58    12    245     0    13     0      87     258  src/Chap59/JohnsonStEphI64.rs
    1      22       13     9     94     0     0     3      45      97  src/Chap61/EdgeContractionMtEph.rs
    1      10       14     8     68     0     0     3      33      71  src/Chap61/EdgeContractionStEph.rs
    1      26       11    14    110     0     0     3      52     113  src/Chap61/VertexMatchingMtEph.rs
    1       4       12     7     87     0     0     3      24      90  src/Chap61/VertexMatchingStEph.rs
    1      46       68    13     83     0    38    11     128     132  src/Chap62/StarContractionMtEph.rs
    1      31       54    11     73     0    26     3      97     102  src/Chap62/StarContractionStEph.rs
    1      75      137    13    745     0   272    21     226   1,038  src/Chap62/StarPartitionMtEph.rs
    1       6        7     4     84     0    13    11      18     108  src/Chap62/StarPartitionStEph.rs
    1      24       25    17     83     0     0     3      67      86  src/Chap63/ConnectivityMtEph.rs
    1      12       25    17     93     0     0     3      55      96  src/Chap63/ConnectivityStEph.rs
    1      12       13     6    101     0     0     3      32     104  src/Chap64/SpanTreeMtEph.rs
    1       7       13     6    102     0     0     3      27     105  src/Chap64/SpanTreeStEph.rs
    1      46       48    20    155     0     0     3     115     158  src/Chap64/TSPApproxStEph.rs
    1      43       60     6    150    13    56     3     110     222  src/Chap65/KruskalStEph.rs
    7      12       15    10    165    45    58    20      44     288  src/Chap65/PrimStEph.rs
    2      43      131     0     51    58   101    49     176     259  src/Chap65/UnionFindArrayStEph.rs
    5      41       87     0     72    87   381    53     133     593  src/Chap65/UnionFindNoPCStEph.rs
    5     111      287     0    128   234   389    64     403     815  src/Chap65/UnionFindPCStEph.rs
    2      96      100    25    617     0     9    12     223     638  src/Chap66/BoruvkaMtEph.rs
    2      29       36    18    258     0    11    13      85     282  src/Chap66/BoruvkaStEph.rs
    0       2        0     0      3     0     0     0       2       3  src/Concurrency.rs
    0      12       14     0      8     0     0     0      26       8  src/ParaPairs.rs
   24      17       20     0     20    11     0    38      61      69  src/Types.rs
    0       0        0     0      0     0     0     0       0       0  src/lib.rs
    1       5        7     0      7     0     0     1      13       8  src/vstdplus/VecQueue.rs
    0       1        1     0      0     3     0     0       2       3  src/vstdplus/accept.rs
    0      11        4     0      9     0     0     0      15       9  src/vstdplus/arc_rwlock.rs
    0       6        9     0      0    26     0     0      15      26  src/vstdplus/arithmetic/power2_plus.rs
    0      21       12     0      0     3     0    10      33      13  src/vstdplus/checked_int.rs
    0      19       20     0      0     1     0    10      39      11  src/vstdplus/checked_nat.rs
    0      11       16     0     19     0     0     0      27      19  src/vstdplus/clone_plus.rs
    0       3        3     0     32     0     0     0       6      32  src/vstdplus/clone_view.rs
    0      29       26     0      4    36     3    43      55      86  src/vstdplus/feq.rs
    4      46       85     0     81    24     0    20     135     125  src/vstdplus/float.rs
   17      10       32     0     69     0     0    39      59     108  src/vstdplus/hash_map_with_view_plus.rs
    0       0        0     0      0     0     0     0       0       0  src/vstdplus/hash_set_specs.rs
   14       3       10     0     84     3     0    41      27     128  src/vstdplus/hash_set_with_view_plus.rs
    0       4        4     0      8     2     0     3       8      13  src/vstdplus/hashed_checked_u32.rs
    0       0        0     0      0     0     0     9       0       9  src/vstdplus/monoid.rs
    0      22       30     0      0    82     0     8      52      90  src/vstdplus/multiset.rs
    0       6       19     0    122    90     0    42      25     254  src/vstdplus/partial_order.rs
    0       2        9     0      3     0     0     3      11       6  src/vstdplus/pervasives_plus.rs
    2       6        2     0      9     0     0     0      10       9  src/vstdplus/rand.rs
    0      16       33     0     20    82     7    24      49     133  src/vstdplus/seq.rs
    0      84      214     0      0   658     0    50     298     708  src/vstdplus/seq_set.rs
    0       9        5     0      9     0     0     0      14       9  src/vstdplus/smart_ptrs.rs
    0       0        0     0      0     0     0     0       0       0  src/vstdplus/sqrt.rs
    0      10        5     0      5     0     0    11      15      16  src/vstdplus/strings.rs
    9       6        3     0     29     2     0     2      18      33  src/vstdplus/threads_plus.rs
    0      11       29     0    149   223    17    46      40     435  src/vstdplus/total_order.rs
--------------------------------------------------------------------------------------------

Lines Of Review analysis  2026-04-24
  LOPC2R (Lines Of Proven Code to Review)
    LODT            1,960  data-type definition lines
    FnTySig         6,972  function type signatures
    FnContract     20,298  function contract — requires/recommends/ensures/decreases/…
    LoAA            7,605  algorithmic-analysis comments (APAS + Claude)
    LoPTT          10,993  proof-time test code (rust_verify_test/)
    Total          47,828
  LOC0R (Lines Of Code 0 Review)
    LoEC           56,549  executable code bodies
    LoLC            6,009  lemma code (lemma bodies)
    LOP            25,627  inline proof in exec/spec bodies
    Spec            7,723  specification-function bodies
    Total          95,908
  Non-proof code (reported separately, not in ratio)
    LoRTT          45,522  run-time test code
    LoBT            6,590  benchmark test code
  LOPC2R / LOC0R = 0.499
  LOPC2R / (LOPC2R + LOC0R) = 0.333
  Files: src 303, RTT 254, BT 200, PTT 89; elapsed 1904ms

By chapter:
| Chap |  LODT | FnTySig | FnContract |  LoAA |   LoEC |  LoLC |   LOP |  Spec |  LOPC2R |  LOC0R |  L2R/L0R |
| ---- | ----- | ------- | -------- | ----- | ------ | ----- | ----- | ----- | ------- | ------ | -------- |
|   02 |     4 |      30 |       34 |    13 |     71 |    27 |     2 |     5 |      81 |    105 |    0.771 |
|   03 |     0 |       4 |        4 |     2 |     46 |     0 |    21 |     7 |      10 |     74 |    0.135 |
|   05 |    70 |     105 |      335 |   182 |  1,100 |    27 |   247 |   261 |     692 |  1,635 |    0.423 |
|   06 |   147 |     354 |    1,197 |   814 |  4,318 |     0 | 1,473 |   549 |   2,512 |  6,340 |    0.396 |
|   11 |     0 |      10 |       29 |    12 |    214 |    21 |    27 |     9 |      51 |    271 |    0.188 |
|   12 |    15 |      13 |       10 |    21 |    119 |     0 |     0 |     2 |      59 |    121 |    0.488 |
|   17 |    14 |      26 |       61 |    36 |    226 |     0 |    42 |    55 |     137 |    323 |    0.424 |
|   18 |   118 |     368 |    1,144 |   478 |  4,376 |   188 | 1,292 |   433 |   2,108 |  6,289 |    0.335 |
|   19 |    58 |     217 |      716 |   272 |  2,231 |   162 |   579 |   224 |   1,263 |  3,196 |    0.395 |
|   21 |     0 |      39 |      139 |    37 |    490 |   103 |   167 |    19 |     215 |    779 |    0.276 |
|   23 |    64 |      52 |      145 |    97 |    587 |    36 |    77 |   211 |     358 |    911 |    0.393 |
|   26 |    16 |      96 |      355 |    86 |  1,051 |   255 |   382 |   151 |     553 |  1,839 |    0.301 |
|   27 |     0 |      62 |      142 |    19 |    368 |    75 |   171 |     3 |     223 |    617 |    0.361 |
|   28 |     0 |      71 |      236 |    58 |    649 |   267 |   303 |   135 |     365 |  1,354 |    0.270 |
|   30 |     2 |       4 |        0 |    21 |     43 |     0 |     0 |     6 |      27 |     49 |    0.551 |
|   35 |     0 |      40 |      154 |    28 |    460 |    96 |   402 |    36 |     222 |    994 |    0.223 |
|   36 |     0 |      66 |      163 |    45 |    935 |   192 |   475 |    45 |     274 |  1,647 |    0.166 |
|   37 |   341 |     732 |    2,059 |   881 |  6,709 |   342 | 3,110 | 1,234 |   4,013 | 11,395 |    0.352 |
|   38 |    52 |     110 |      469 |   145 |    965 |    21 |   748 |   101 |     776 |  1,835 |    0.423 |
|   39 |    91 |     307 |    1,171 |   348 |  1,661 |   238 | 1,263 |   437 |   1,917 |  3,599 |    0.533 |
|   40 |    70 |     239 |      733 |   256 |  1,372 |    90 |   556 |   433 |   1,298 |  2,451 |    0.530 |
|   41 |    87 |     316 |    1,280 |   385 |  2,737 |   418 | 2,504 |   314 |   2,068 |  5,973 |    0.346 |
|   42 |    51 |     150 |      604 |   164 |  2,355 |   325 | 2,984 |   181 |     969 |  5,845 |    0.166 |
|   43 |   150 |     508 |    2,115 | 1,057 |  3,305 |   165 | 1,185 |   338 |   3,830 |  4,993 |    0.767 |
|   44 |     6 |      19 |       88 |    61 |    201 |     1 |    73 |    15 |     174 |    290 |    0.600 |
|   45 |    40 |     188 |      610 |   296 |  1,832 |   142 | 1,048 |   205 |   1,134 |  3,227 |    0.351 |
|   47 |    40 |     143 |      253 |   140 |  1,788 |   295 | 1,278 |   201 |     576 |  3,562 |    0.162 |
|   49 |    48 |     170 |      196 |   146 |    712 |     0 |    18 |   140 |     560 |    870 |    0.644 |
