    Spec/   Proof/    Exec/    Rust File
| 282 | Chap64     | SpanTreeStEph                  |      16 |       3 |      13 |       0 |     126 |   0.13 |
| 283 | standards  | arc_usage_standard             |      16 |       9 |       7 |       0 |      42 |   0.38 |
| 284 | vstdplus   | clone_plus                     |      16 |       0 |      16 |       0 |      24 |   0.67 |
| 285 | vstdplus   | strings                        |      16 |      11 |       5 |       0 |      10 |   1.60 |
| 286 | Chap61     | VertexMatchingStEph            |      15 |       3 |      12 |       0 |     105 |   0.14 |
| 287 | Chap61     | VertexMatchingMtEph            |      14 |       3 |      11 |       0 |     153 |   0.09 |
| 288 | src        | ParaPairs                      |      14 |       0 |      14 |       0 |      20 |   0.70 |
| 289 | vstdplus   | hashed_checked_u32             |      13 |       5 |       0 |       8 |       6 |   2.17 |
| 290 | standards  | hfscheduler_standard           |      12 |       3 |       9 |       0 |     103 |   0.12 |
| 291 | vstdplus   | pervasives_plus                |      12 |       3 |       9 |       0 |       4 |   3.00 |
| 292 | Chap11     | FibonacciMtEphRecomputes       |      11 |       0 |      11 |       0 |      87 |   0.13 |
| 293 | Chap11     | FibonacciMtPerTSM              |      11 |       0 |      11 |       0 |      85 |   0.13 |
| 294 | Chap21     | Problem21_1                    |      11 |       0 |      11 |       0 |      45 |   0.24 |
| 295 | standards  | finite_sets_standard           |      11 |       6 |       5 |       0 |      17 |   0.65 |
| 296 | vstdplus   | clone_view                     |      11 |       0 |      11 |       0 |      34 |   0.32 |
| 297 | Chap11     | FibonacciMtEph2Threads         |      10 |       0 |      10 |       0 |      83 |   0.12 |
| 298 | standards  | tsm_standard                   |       9 |       0 |       9 |       0 |      68 |   0.13 |
| 299 | vstdplus   | monoid                         |       9 |       9 |       0 |       0 |       0 |      - |
| 300 | vstdplus   | VecQueue                       |       8 |       1 |       7 |       0 |      12 |   0.67 |
| 301 | standards  | partial_eq_eq_clone_standard   |       7 |       3 |       4 |       0 |      10 |   0.70 |
| 302 | Chap11     | FibonacciMtPerAllThreads       |       6 |       0 |       6 |       0 |      25 |   0.24 |
| 303 | Chap12     | Exercise12_5                   |       6 |       1 |       5 |       0 |      60 |   0.10 |
| 304 | Chap30     | Probability                    |       6 |       6 |       0 |       0 |      36 |   0.17 |
| 305 | Chap12     | Exercise12_1                   |       5 |       0 |       5 |       0 |      50 |   0.10 |
| 306 | vstdplus   | accept                         |       5 |       0 |       0 |       5 |       0 |      - |
| 307 | vstdplus   | smart_ptrs                     |       5 |       0 |       5 |       0 |      16 |   0.31 |
| 308 | Chap41     | Example41_3                    |       4 |       0 |       4 |       0 |     151 |   0.03 |
| 309 | vstdplus   | arc_rwlock                     |       4 |       0 |       4 |       0 |      17 |   0.24 |
| 310 | vstdplus   | threads_plus                   |       4 |       0 |       4 |       0 |      21 |   0.19 |
| 311 | vstdplus   | rand                           |       2 |       0 |       2 |       0 |      12 |   0.17 |
| 312 | Chap42     | Example42_1                    |       1 |       0 |       0 |       1 |       0 |      - |
| 313 | Chap43     | Example43_1                    |       1 |       0 |       0 |       1 |       0 |      - |
| 314 | Chap44     | Example44_1                    |       1 |       0 |       0 |       1 |       0 |      - |
| 315 | Chap45     | Example45_2                    |       1 |       0 |       0 |       1 |      16 |   0.06 |
| 316 | Chap45     | HeapsortExample                |       1 |       0 |       0 |       1 |      61 |   0.02 |

316 modules, 74,689 proof lines, 67,904 exec lines, ratio 1.10
1 min  3,221 max  236.4 avg  127.0 median (proof lines)

Per exec function (proof lines within exec fns):
  6,401 exec functions total, 4,911 with proof lines
  54,295 total proof lines in exec fns
  1 min  588 max  11.1 avg  5.0 median

Per proof function:
  870 proof functions
  11,927 total proof lines in proof fns
  1 min  186 max  13.7 avg  10.0 median

Grand total:
  10,194 total functions, 8,164 with proof lines (80%)
  74,689 total proof lines, 68,006 exec lines, ratio 1.10
  1 min  588 max  9.1 avg  4.0 median (proof lines per fn)

Outliers (>= 50 proof lines):
|   # | Chap       | Module                         | Function                             |  Kind |  Lines |
| --- | ---------- | ------------------------------ | ------------------------------------ | ----- | ------ |
|   1 | Chap37     | BSTSplayMtEph                  | splay                                |  exec |    588 |
|   2 | Chap37     | BSTSplayStEph                  | splay                                |  exec |    542 |
|   3 | Chap55     | CycleDetectStEph               | dfs_check_cycle                      |  exec |    372 |
|   4 | Chap42     | TableMtEph                     | union                                |  exec |    328 |
|   5 | Chap65     | UnionFindNoPCStEph             | union_sets                           |  exec |    299 |
|   6 | Chap43     | OrderedTableStEph              | union_bypassed_r158                  |  exec |    286 |
|   7 | Chap41     | OrdKeyMap                      | ordkeymap_select                     |  exec |    275 |
|   8 | Chap65     | UnionFindPCStEph               | union                                |  exec |    263 |
|   9 | Chap55     | CycleDetectStPer               | dfs_check_cycle                      |  exec |    262 |
|  10 | Chap42     | TableStPer                     | insert_wf                            |  exec |    246 |
|  11 | Chap42     | TableStEph                     | union                                |  exec |    229 |
|  12 | Chap55     | TopoSortStEph                  | dfs_finish_order                     |  exec |    225 |
|  13 | Chap55     | TopoSortStPer                  | dfs_finish_order                     |  exec |    223 |
|  14 | Chap41     | OrdKeyMap                      | ordkeymap_prev                       |  exec |    205 |
|  15 | Chap39     | BSTTreapStEph                  | difference_inner_st                  |  exec |    201 |
|  16 | Chap41     | OrdKeyMap                      | ordkeymap_next                       |  exec |    201 |
|  17 | Chap26     | MergeSortMtPer                 | merge_dc                             |  exec |    198 |
|  18 | Chap42     | TableStEph                     | insert_wf                            |  exec |    197 |
|  19 | Chap52     | AdjTableGraphMtPer             | insert_edge                          |  exec |    196 |
|  20 | Chap41     | OrdKeyMap                      | ordkeymap_rank                       |  exec |    195 |
|  21 | Chap47     | StructChainedHashTable         | resize                               |  exec |    191 |
|  22 | Chap28     | MaxContigSubSumDivConOptStEph  | lemma_strength_combine               | proof |    186 |
|  23 | Chap41     | OrdKeyMap                      | union_with                           |  exec |    181 |
|  24 | Chap42     | TableStPer                     | insert                               |  exec |    165 |
|  25 | Chap45     | SortedListPQ                   | insert                               |  exec |    164 |
|  26 | Chap47     | LinProbFlatHashTableStEph      | insert                               |  exec |    162 |
|  27 | Chap42     | TableStPer                     | union                                |  exec |    161 |
|  28 | Chap35     | OrderStatSelectStEph           | select_inner                         |  exec |    160 |
|  29 | Chap35     | OrderStatSelectStPer           | select_inner                         |  exec |    150 |
|  30 | Chap39     | BSTTreapStEph                  | filter_inner_st                      |  exec |    150 |
|  31 | Chap42     | TableSpecsAndLemmas            | lemma_entries_to_map_subseq_value    | proof |    148 |
|  32 | Chap42     | TableMtEph                     | insert                               |  exec |    147 |
|  33 | Chap42     | TableStPer                     | delete_wf                            |  exec |    146 |
|  34 | Chap52     | AdjTableGraphStPer             | delete_vertex                        |  exec |    146 |
|  35 | Chap45     | BinaryHeapPQ                   | delete_min                           |  exec |    143 |
|  36 | Chap37     | BSTAVLStEph                    | rebalance                            |  exec |    140 |
|  37 | Chap38     | BSTParaStEph                   | split                                |  exec |    137 |
|  38 | Chap55     | DFSStEph                       | dfs_recursive                        |  exec |    136 |
|  39 | Chap47     | QuadProbFlatHashTableStEph     | insert                               |  exec |    132 |
|  40 | Chap41     | OrdKeyMap                      | union                                |  exec |    131 |
|  41 | Chap42     | TableStEph                     | insert                               |  exec |    129 |
|  42 | Chap43     | OrderedTableStPer              | map                                  |  exec |    126 |
|  43 | Chap37     | BSTAVLMtEph                    | rebalance                            |  exec |    124 |
|  44 | Chap52     | AdjTableGraphMtPer             | delete_vertex                        |  exec |    124 |
|  45 | Chap52     | AdjTableGraphStEph             | delete_vertex                        |  exec |    124 |
|  46 | Chap47     | DoubleHashFlatHashTableStEph   | insert                               |  exec |    121 |
|  47 | Chap41     | OrdKeyMap                      | intersect_with                       |  exec |    120 |
|  48 | Chap18     | ArraySeqMtEph                  | filter_dc                            |  exec |    119 |
|  49 | Chap41     | OrdKeyMap                      | split_rank_key                       |  exec |    119 |
|  50 | Chap45     | BinaryHeapPQ                   | bubble_up_heap                       |  exec |    117 |
|  51 | Chap39     | BSTTreapStEph                  | split_inner_st                       |  exec |    116 |
|  52 | Chap41     | OrdKeyMap                      | ordkeymap_split                      |  exec |    116 |
|  53 | Chap42     | TableStEph                     | delete_wf                            |  exec |    114 |
|  54 | Chap37     | BSTRBMtEph                     | insert_link                          |  exec |    113 |
|  55 | Chap45     | SortedListPQ                   | meld                                 |  exec |    113 |
|  56 | Chap38     | BSTParaStEph                   | intersect                            |  exec |    111 |
|  57 | Chap39     | BSTParaTreapMtEph              | split_inner                          |  exec |    110 |
|  58 | Chap62     | StarPartitionMtEph             | build_p_vec_with_inject_mt           |  exec |    110 |
|  59 | Chap38     | BSTParaMtEph                   | split_inner                          |  exec |    106 |
|  60 | Chap41     | OrdKeyMap                      | tabulate                             |  exec |    106 |
|  61 | Chap42     | TableStPer                     | intersection                         |  exec |    106 |
|  62 | Chap53     | PQMinStEph                     | pq_explore                           |  exec |    106 |
|  63 | Chap39     | BSTParaTreapMtEph              | join_pair_inner                      |  exec |    105 |
|  64 | Chap52     | AdjTableGraphMtPer             | delete_edge                          |  exec |    105 |
|  65 | Chap44     | DocumentIndex                  | make_index                           |  exec |    104 |
|  66 | Chap35     | OrderStatSelectMtEph           | select_inner                         |  exec |    103 |
|  67 | Chap35     | OrderStatSelectMtPer           | select_inner                         |  exec |    103 |
|  68 | Chap42     | TableStPer                     | delete                               |  exec |    103 |
|  69 | Chap06     | LabUnDirGraphMtEph             | ng_par                               |  exec |    102 |
|  70 | Chap18     | ArraySeqMtPer                  | filter_dc                            |  exec |    102 |
|  71 | Chap42     | TableMtEph                     | intersection                         |  exec |    102 |
|  72 | Chap55     | DFSStPer                       | dfs_recursive                        |  exec |    102 |
|  73 | Chap45     | UnsortedListPQ                 | delete_min                           |  exec |    101 |
|  74 | Chap52     | AdjTableGraphStEph             | insert_edge                          |  exec |    101 |
|  75 | Chap55     | TopoSortStEph                  | topo_sort                            |  exec |    101 |
|  76 | Chap62     | StarPartitionMtEph             | parallel_star_partition              |  exec |    101 |
|  77 | Chap37     | BSTSplayMtEph                  | bst_insert                           |  exec |    100 |
|  78 | Chap19     | ArraySeqMtEph                  | filter_dc                            |  exec |     99 |
|  79 | Chap26     | ETSPStEph                      | lemma_combined_cycle                 | proof |     99 |
|  80 | Chap43     | OrderedTableStPer              | from_sorted_entries                  |  exec |     99 |
|  81 | Chap42     | TableStEph                     | intersection                         |  exec |     96 |
|  82 | Chap45     | BinaryHeapPQ                   | bubble_down_heap                     |  exec |     95 |
|  83 | Chap26     | ETSPMtEph                      | lemma_combined_cycle                 | proof |     92 |
|  84 | Chap65     | UnionFindNoPCStEph             | insert                               |  exec |     92 |
|  85 | Chap47     | LinProbFlatHashTableStEph      | delete                               |  exec |     91 |
|  86 | Chap65     | UnionFindArrayStEph            | union                                |  exec |     91 |
|  87 | Chap37     | BSTSplayMtEph                  | build_balanced                       |  exec |     90 |
|  88 | Chap47     | QuadProbFlatHashTableStEph     | delete                               |  exec |     90 |
|  89 | Chap42     | TableMtEph                     | delete                               |  exec |     89 |
|  90 | Chap47     | DoubleHashFlatHashTableStEph   | delete                               |  exec |     88 |
|  91 | Chap52     | AdjTableGraphStPer             | insert_edge                          |  exec |     88 |
|  92 | Chap36     | QuickSortStEph                 | lemma_partition_sort_concat          | proof |     87 |
|  93 | Chap45     | UnsortedListPQ                 | extract_all_sorted                   |  exec |     86 |
|  94 | Chap28     | MaxContigSubSumDivConStEph     | lemma_divcon_combine                 | proof |     82 |
|  95 | Chap36     | QuickSortMtEph                 | lemma_partition_sort_concat          | proof |     81 |
|  96 | Chap36     | QuickSortMtEphSlice            | lemma_partition_sort_concat          | proof |     81 |
|  97 | Chap39     | BSTParaTreapMtEph              | join_with_priority                   |  exec |     81 |
|  98 | Chap39     | BSTTreapStEph                  | join_pair_inner_st                   |  exec |     81 |
|  99 | Chap53     | PQMinStPer                     | pq_explore                           |  exec |     81 |
| 100 | Chap39     | BSTParaTreapMtEph              | intersect_inner                      |  exec |     80 |
| 101 | Chap39     | BSTTreapMtEph                  | delete_link                          |  exec |     80 |
| 102 | Chap41     | OrdKeyMap                      | insert                               |  exec |     80 |
| 103 | Chap42     | TableStPer                     | collect_by_key                       |  exec |     80 |
| 104 | Chap47     | QuadProbFlatHashTableStEph     | lemma_empty_slot_reachable           | proof |     80 |
| 105 | Chap62     | StarPartitionMtEph             | build_partition_map_mt               |  exec |     80 |
| 106 | Chap21     | Exercise21_8                   | is_prime                             |  exec |     79 |
| 107 | Chap42     | TableMtEph                     | difference                           |  exec |     79 |
| 108 | Chap43     | OrderedTableStEph              | restrict                             |  exec |     79 |
| 109 | Chap47     | QuadProbFlatHashTableStEph     | lemma_triangular_injective           | proof |     79 |
| 110 | Chap55     | CycleDetectStEph               | has_cycle                            |  exec |     79 |
| 111 | Chap55     | TopoSortStPer                  | topo_sort                            |  exec |     79 |
| 112 | Chap42     | TableStEph                     | difference                           |  exec |     78 |
| 113 | Chap43     | OrderedTableStEph              | subtract                             |  exec |     78 |
| 114 | Chap43     | OrderedTableStEph              | from_sorted_entries                  |  exec |     78 |
| 115 | Chap38     | BSTParaStEph                   | difference                           |  exec |     77 |
| 116 | Chap62     | StarPartitionMtEph             | build_vertex_to_index_mt             |  exec |     77 |
| 117 | Chap42     | TableMtEph                     | map_table_dc                         |  exec |     76 |
| 118 | Chap47     | DoubleHashFlatHashTableStEph   | lookup                               |  exec |     76 |
| 119 | Chap62     | StarPartitionMtEph             | build_satellite_map_mt               |  exec |     76 |
| 120 | Chap37     | BSTBBAlphaStEph                | delete_min_node                      |  exec |     75 |
| 121 | Chap41     | OrdKeyMap                      | split                                |  exec |     75 |
| 122 | Chap21     | Problem21_3                    | points3d_loops                       |  exec |     74 |
| 123 | Chap39     | BSTTreapStEph                  | delete_link                          |  exec |     74 |
| 124 | Chap42     | TableStPer                     | difference                           |  exec |     74 |
| 125 | Chap47     | QuadProbFlatHashTableStEph     | lemma_odd_factor_pow2                | proof |     74 |
| 126 | Chap47     | VecChainedHashTableStEph       | delete                               |  exec |     74 |
| 127 | Chap37     | BSTBBAlphaMtEph                | delete_min_node                      |  exec |     73 |
| 128 | Chap39     | BSTTreapStEph                  | intersect_inner_st                   |  exec |     73 |
| 129 | Chap52     | AdjSeqGraphMtEph               | set_edge                             |  exec |     73 |
| 130 | Chap52     | AdjSeqGraphStEph               | set_edge                             |  exec |     73 |
| 131 | Chap26     | ScanDCMtPer                    | prefix_sums_dc_inner                 |  exec |     72 |
| 132 | Chap41     | OrdKeyMap                      | get_key_range                        |  exec |     72 |
| 133 | Chap42     | TableMtEph                     | tabulate_table_dc                    |  exec |     72 |
| 134 | Chap47     | QuadProbFlatHashTableStEph     | lookup                               |  exec |     72 |
| 135 | Chap37     | BSTSplayStEph                  | bst_insert                           |  exec |     71 |
| 136 | Chap18     | ArraySeqMtEph                  | map_dc                               |  exec |     70 |
| 137 | Chap38     | BSTParaMtEph                   | intersect_inner                      |  exec |     70 |
| 138 | Chap40     | BSTKeyValueStEph               | delete_link                          |  exec |     70 |
| 139 | Chap41     | OrdKeyMap                      | lemma_set_to_map_union_root          | proof |     70 |
| 140 | Chap45     | LeftistHeapPQ                  | extract_all_sorted                   |  exec |     70 |
| 141 | Chap36     | QuickSortMtEphSlice            | quick_sort_first                     |  exec |     69 |
| 142 | Chap41     | ArraySetEnumMtEph              | to_seq                               |  exec |     69 |
| 143 | Chap41     | OrdKeyMap                      | intersect                            |  exec |     69 |
| 144 | Chap45     | BinaryHeapPQ                   | extract_all_sorted                   |  exec |     69 |
| 145 | Chap65     | UnionFindNoPCStEph             | lemma_find_after_link                | proof |     69 |
| 146 | Chap26     | ETSPStEph                      | etsp_inner                           |  exec |     68 |
| 147 | Chap26     | ScanDCStPer                    | scan_dc                              |  exec |     68 |
| 148 | Chap37     | BSTAVLStEph                    | rotate_right                         |  exec |     68 |
| 149 | Chap37     | BSTPlainMtEph                  | delete_node                          |  exec |     68 |
| 150 | Chap37     | BSTPlainStEph                  | delete_node                          |  exec |     68 |
| 151 | Chap38     | BSTParaMtEph                   | difference_inner                     |  exec |     68 |
| 152 | Chap39     | BSTTreapStEph                  | union_inner_st                       |  exec |     68 |
| 153 | Chap36     | QuickSortMtEphSlice            | quick_sort_median3                   |  exec |     67 |
| 154 | Chap36     | QuickSortMtEphSlice            | quick_sort_random                    |  exec |     67 |
| 155 | Chap39     | BSTParaTreapMtEph              | difference_inner                     |  exec |     67 |
| 156 | Chap43     | OrderedTableStPer              | restrict                             |  exec |     67 |
| 157 | Chap47     | LinProbFlatHashTableStEph      | lookup                               |  exec |     67 |
| 158 | Chap52     | AdjTableGraphSpecsAndLemmas    | lemma_sum_entry_sizes_eq             | proof |     67 |
| 159 | Chap52     | AdjTableGraphStPer             | delete_edge                          |  exec |     67 |
| 160 | vstdplus   | multiset                       | lemma_flatten_01_multiset_eq_filter  | proof |     67 |
| 161 | Chap65     | UnionFindPCStEph               | lemma_compress_preserves_find        | proof |     66 |
| 162 | Chap65     | UnionFindPCStEph               | insert                               |  exec |     66 |
| 163 | Chap28     | MaxContigSubSumDivConOptStEph  | max_contig_sub_sum_aux               |  exec |     65 |
| 164 | Chap43     | OrderedSetStPer                | split_rank_iter                      |  exec |     65 |
| 165 | Chap43     | OrderedTableStPer              | subtract                             |  exec |     65 |
| 166 | Chap65     | PrimStEph                      | prim_mst                             |  exec |     65 |
| 167 | Chap41     | OrdKeyMap                      | difference                           |  exec |     64 |
| 168 | Chap42     | TableMtEph                     | restrict                             |  exec |     64 |
| 169 | Chap42     | TableMtEph                     | tabulate                             |  exec |     63 |
| 170 | Chap42     | TableMtEph                     | subtract                             |  exec |     63 |
| 171 | Chap35     | OrderStatSelectMtEph           | parallel_three_way_partition         |  exec |     62 |
| 172 | Chap37     | BSTBBAlphaMtEph                | delete_node                          |  exec |     62 |
| 173 | Chap47     | LinkedListChainedHashTableStEph | delete                               |  exec |     62 |
| 174 | Chap52     | AdjTableGraphStEph             | insert_vertex                        |  exec |     62 |
| 175 | Chap45     | LeftistHeapPQ                  | lemma_heap_root_is_min               | proof |     61 |
| 176 | Chap65     | UnionFindPCStEph               | lemma_find_after_link                | proof |     61 |
| 177 | Chap28     | MaxContigSubSumReducedMcsseStEph | max_contig_sub_sum_reduced_mcsse     |  exec |     60 |
| 178 | Chap35     | OrderStatSelectMtPer           | parallel_three_way_partition         |  exec |     60 |
| 179 | Chap37     | BSTAVLStEph                    | rotate_left                          |  exec |     60 |
| 180 | Chap42     | TableSpecsAndLemmas            | lemma_subseq_value_agrees            | proof |     60 |
| 181 | Chap42     | TableStPer                     | tabulate                             |  exec |     60 |
| 182 | Chap52     | AdjTableGraphMtPer             | count_table_edges                    |  exec |     60 |
| 183 | Chap52     | AdjTableGraphStPer             | vertices                             |  exec |     60 |
| 184 | Chap27     | ContractSpecsAndLemmas         | lemma_contraction_even               | proof |     59 |
| 185 | Chap40     | BSTReducedStEph                | rotate_left                          |  exec |     59 |
| 186 | Chap42     | TableStEph                     | tabulate                             |  exec |     59 |
| 187 | Chap42     | TableStEph                     | delete                               |  exec |     59 |
| 188 | Chap42     | TableStEph                     | subtract                             |  exec |     59 |
| 189 | Chap53     | PQMinStEph                     | pq_min_multi                         |  exec |     59 |
| 190 | Chap40     | BSTReducedStEph                | delete_link                          |  exec |     58 |
| 191 | Chap40     | BSTSizeStEph                   | delete_link                          |  exec |     58 |
| 192 | Chap42     | TableStPer                     | subtract                             |  exec |     58 |
| 193 | Chap43     | OrderedSpecsAndLemmas          | lemma_set_to_map_insert              | proof |     58 |
| 194 | Chap47     | LinkedListChainedHashTableStEph | resize                               |  exec |     58 |
| 195 | Chap55     | CycleDetectStPer               | has_cycle                            |  exec |     58 |
| 196 | Chap40     | BSTReducedStEph                | rotate_right                         |  exec |     57 |
| 197 | Chap42     | TableStEph                     | restrict                             |  exec |     57 |
| 198 | Chap47     | VecChainedHashTableStEph       | resize                               |  exec |     57 |
| 199 | Chap55     | DFSStPer                       | lemma_neighbor_closed_path_per       | proof |     57 |
| 200 | Chap39     | BSTParaTreapMtEph              | union_inner                          |  exec |     56 |
| 201 | Chap41     | OrdKeyMap                      | restrict                             |  exec |     56 |
| 202 | Chap41     | OrdKeyMap                      | subtract                             |  exec |     56 |
| 203 | Chap42     | TableMtEph                     | filter                               |  exec |     56 |
| 204 | Chap42     | TableStPer                     | restrict                             |  exec |     56 |
| 205 | Chap47     | LinProbFlatHashTableStEph      | resize                               |  exec |     56 |
| 206 | Chap55     | DFSStEph                       | lemma_neighbor_closed_path           | proof |     56 |
| 207 | Chap37     | BSTBBAlphaStEph                | delete_node                          |  exec |     55 |
| 208 | Chap45     | BinaryHeapPQ                   | insert                               |  exec |     55 |
| 209 | Chap52     | AdjMatrixGraphMtPer            | set_edge                             |  exec |     55 |
| 210 | Chap55     | CycleDetectStEph               | lemma_cycle_not_dag                  | proof |     55 |
| 211 | Chap37     | BSTRBStEph                     | rotate_left                          |  exec |     54 |
| 212 | Chap37     | BSTSpecsAndLemmas              | lemma_bst_delete_left                | proof |     54 |
| 213 | Chap37     | BSTSpecsAndLemmas              | lemma_bst_delete_right               | proof |     54 |
| 214 | Chap42     | TableSpecsAndLemmas            | lemma_entries_to_map_skip_prefix     | proof |     54 |
| 215 | Chap42     | TableStPer                     | filter                               |  exec |     54 |
| 216 | Chap45     | SortedListPQ                   | lemma_append_push_bridge             | proof |     54 |
| 217 | Chap52     | AdjMatrixGraphStEph            | set_edge                             |  exec |     54 |
| 218 | Chap28     | MaxContigSubSumDivConOptMtEph  | max_contig_sub_sum_aux               |  exec |     53 |
| 219 | Chap35     | OrderStatSelectMtEph           | partition_three_dc                   |  exec |     53 |
| 220 | Chap35     | OrderStatSelectMtPer           | partition_three_dc                   |  exec |     53 |
| 221 | Chap37     | BSTSpecsAndLemmas              | lemma_bst_insert_left                | proof |     53 |
| 222 | Chap37     | BSTSpecsAndLemmas              | lemma_bst_insert_right               | proof |     53 |
| 223 | Chap45     | SortedListPQ                   | delete_max                           |  exec |     53 |
| 224 | Chap45     | SortedListPQ                   | is_sorted                            |  exec |     53 |
| 225 | Chap52     | AdjMatrixGraphMtEph            | set_edge                             |  exec |     53 |
| 226 | Chap52     | AdjMatrixGraphStPer            | set_edge                             |  exec |     53 |
| 227 | Chap54     | BFSMtEph                       | bfs                                  |  exec |     53 |
| 228 | Chap55     | TopoSortStEph                  | lemma_reachable_edge_contradicts_dag | proof |     53 |
| 229 | Chap65     | UnionFindPCStEph               | lemma_compress_iter                  | proof |     53 |
| 230 | Chap41     | ArraySetStEph                  | filter                               |  exec |     52 |
| 231 | Chap42     | TableStEph                     | filter                               |  exec |     52 |
| 232 | Chap28     | MaxContigSubSumDivConStEph     | max_contig_sub_sum_divcon            |  exec |     51 |
| 233 | Chap37     | BSTRBMtEph                     | rotate_right                         |  exec |     51 |
| 234 | Chap39     | BSTTreapMtEph                  | rotate_right                         |  exec |     51 |
| 235 | Chap41     | ArraySetStEph                  | union                                |  exec |     51 |
| 236 | Chap47     | DoubleHashFlatHashTableStEph   | resize                               |  exec |     51 |
| 237 | Chap47     | QuadProbFlatHashTableStEph     | resize                               |  exec |     51 |
| 238 | Chap52     | AdjSeqGraphStPer               | delete_edge                          |  exec |     51 |
| 239 | Chap55     | CycleDetectStPer               | lemma_path_ord_decreases_per         | proof |     51 |
| 240 | Chap65     | UnionFindNoPCStEph             | lemma_rank_lt_n_minus_1              | proof |     51 |
| 241 | Chap65     | UnionFindPCStEph               | lemma_build_final_wf                 | proof |     51 |
| 242 | Chap36     | QuickSortMtEphSlice            | partition_three_dc                   |  exec |     50 |
| 243 | Chap37     | BSTRBMtEph                     | rotate_left                          |  exec |     50 |
| 244 | Chap40     | BSTKeyValueStEph               | rotate_left                          |  exec |     50 |
| 245 | Chap52     | AdjSeqGraphStEph               | set_neighbors                        |  exec |     50 |
| 246 | Chap52     | AdjTableGraphStPer             | insert_vertex                        |  exec |     50 |
| 247 | Chap55     | CycleDetectStEph               | lemma_path_ord_decreases             | proof |     50 |

247 functions over 50 proof lines

Cost analysis — APAS-VERUS + Veracity (AI-paired proving)
  Inputs:
    --programmer-costs         $ 375,000 / yr
    --ai-costs                 $ 90,000 / yr
    --person-days              119.00
    --average-hours-per-day    9.44
  Derived (~ approximate):
    total hours at task        1123.36
    hourly programmer rate   $     213.07  (= $ 375,000 / 1,760)
    hourly AI rate           $      51.14  (= $ 90,000 / 1,760)
  LOC (excl tests/bench):      166,401  (src 155,408 + PTT 10,993)
  LOPC2R:                      47,828
  LOC0R:                       95,908
  Costs (~ approximate):
    Programmer:              ~ $      239,352
    AI:                      ~ $       57,444
    Total:                   ~ $      296,796
    $ / LOC                    ~ $ 1.784
    $ / LOPC2R                 ~ $ 6.206
    $ / LOC0R                  ~ $ 3.095
    AI share of cost:          ~ 19.4 %  (AI cost billed by task-hours; may underestimate if AI runs solo)
