   Compiling apas-verus v0.1.0 (/home/milnes/projects/APAS-VERUS)
    Finished `release` profile [optimized] target(s) in 12.66s
        PASS [   0.002s] (  34/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_subseq_copy
        PASS [   0.003s] (  35/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_subseq_multiple_elements
        PASS [   0.003s] (  36/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_trigger_left_right_rotation
        PASS [   0.003s] (  37/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_to_arrayseq_empty
        PASS [   0.003s] (  38/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_trigger_right_rotation
        PASS [   0.003s] (  39/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_trigger_left_rotation
        PASS [   0.003s] (  40/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_trigger_right_left_rotation
        PASS [   0.003s] (  41/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_update_chain
        PASS [   0.003s] (  42/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_values_in_order_comprehensive
        PASS [   0.003s] (  43/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_very_large_tree
        PASS [   0.003s] (  44/4328) apas-verus::TestAVLTreeSeq test_from_vec
        PASS [   0.003s] (  45/4328) apas-verus::TestAVLTreeSeq test_contains_value
        PASS [   0.003s] (  46/4328) apas-verus::TestAVLTreeSeq test_delete_value
        PASS [   0.003s] (  47/4328) apas-verus::TestAVLTreeSeq test_avltreeseq_zero_length_operations
        PASS [   0.003s] (  48/4328) apas-verus::TestAVLTreeSeq test_is_tree_empty
        PASS [   0.003s] (  49/4328) apas-verus::TestAVLTreeSeq test_insert_value
        PASS [   0.003s] (  50/4328) apas-verus::TestAVLTreeSeq test_push_back
        PASS [   0.003s] (  51/4328) apas-verus::TestAVLTreeSeq test_new_root
        PASS [   0.003s] (  52/4328) apas-verus::TestAVLTreeSeq test_to_arrayseq
        PASS [   0.003s] (  53/4328) apas-verus::TestAVLTreeSeq test_update
        PASS [   0.002s] (  54/4328) apas-verus::TestAVLTreeSeq test_values_in_order
        PASS [   0.003s] (  55/4328) apas-verus::TestAVLTreeSeqMtPer test_alternating_sets
        PASS [   0.002s] (  56/4328) apas-verus::TestAVLTreeSeqMtPer test_clone
        PASS [   0.002s] (  57/4328) apas-verus::TestAVLTreeSeqMtPer test_default_trait
        PASS [   0.003s] (  58/4328) apas-verus::TestAVLTreeSeqMtPer test_deep_rotation_cascade
        PASS [   0.003s] (  59/4328) apas-verus::TestAVLTreeSeqMtPer test_debug_trait
        PASS [   0.003s] (  60/4328) apas-verus::TestAVLTreeSeqMtPer test_empty
        PASS [   0.003s] (  61/4328) apas-verus::TestAVLTreeSeqMtPer test_empty_operations
        PASS [   0.003s] (  62/4328) apas-verus::TestAVLTreeSeqMtPer test_eq
        PASS [   0.003s] (  63/4328) apas-verus::TestAVLTreeSeqMtPer test_empty_subseq
        PASS [   0.003s] (  64/4328) apas-verus::TestAVLTreeSeqMtPer test_equality_comprehensive
        PASS [   0.003s] (  65/4328) apas-verus::TestAVLTreeSeqMtPer test_force_all_rotation_cases
        PASS [   0.003s] (  66/4328) apas-verus::TestAVLTreeSeqMtPer test_extreme_imbalance_scenarios
        PASS [   0.003s] (  67/4328) apas-verus::TestAVLTreeSeqMtPer test_from_vec
        PASS [   0.003s] (  68/4328) apas-verus::TestAVLTreeSeqMtPer test_isempty
        PASS [   0.003s] (  69/4328) apas-verus::TestAVLTreeSeqMtPer test_issingleton
        PASS [   0.003s] (  70/4328) apas-verus::TestAVLTreeSeqMtPer test_iter
        PASS [   0.003s] (  71/4328) apas-verus::TestAVLTreeSeqMtPer test_iterator_comprehensive
        PASS [   0.003s] (  72/4328) apas-verus::TestAVLTreeSeqMtPer test_large_sequence
        PASS [   0.003s] (  73/4328) apas-verus::TestAVLTreeSeqMtPer test_large_tree_rotations
        PASS [   0.003s] (  74/4328) apas-verus::TestAVLTreeSeqMtPer test_length
        PASS [   0.003s] (  75/4328) apas-verus::TestAVLTreeSeqMtPer test_left_right_rotation
        PASS [   0.003s] (  76/4328) apas-verus::TestAVLTreeSeqMtPer test_multiple_structural_sharing
        PASS [   0.003s] (  77/4328) apas-verus::TestAVLTreeSeqMtPer test_multiple_sets
        PASS [   0.003s] (  78/4328) apas-verus::TestAVLTreeSeqMtPer test_new
        PASS [   0.003s] (  79/4328) apas-verus::TestAVLTreeSeqMtPer test_nth
        PASS [   0.002s] (  80/4328) apas-verus::TestAVLTreeSeqMtPer test_reverse_insertion_order
        PASS [   0.002s] (  81/4328) apas-verus::TestAVLTreeSeqMtPer test_persistence
        PASS [   0.003s] (  82/4328) apas-verus::TestAVLTreeSeqMtPer test_right_left_rotation
        PASS [   0.003s] (  83/4328) apas-verus::TestAVLTreeSeqMtPer test_rotation_left_heavy
        PASS [   0.002s] (  84/4328) apas-verus::TestAVLTreeSeqMtPer test_rotation_right_heavy
        PASS [   0.003s] (  85/4328) apas-verus::TestAVLTreeSeqMtPer test_sequential_insertions_causing_rotations
        PASS [   0.002s] (  86/4328) apas-verus::TestAVLTreeSeqMtPer test_set
        PASS [   0.002s] (  87/4328) apas-verus::TestAVLTreeSeqMtPer test_set_at_index_zero_empty
        PASS [   0.002s] (  88/4328) apas-verus::TestAVLTreeSeqMtPer test_set_out_of_bounds
        PASS [   0.003s] (  89/4328) apas-verus::TestAVLTreeSeqMtPer test_set_boundary
        PASS [   0.003s] (  90/4328) apas-verus::TestAVLTreeSeqMtPer test_singleton
        PASS [   0.003s] (  91/4328) apas-verus::TestAVLTreeSeqMtPer test_subseq_copy
        PASS [   0.003s] (  92/4328) apas-verus::TestAVLTreeSeqMtPer test_singleton_operations
        PASS [   0.003s] (  93/4328) apas-verus::TestAVLTreeSeqMtPer test_subseq_then_modify
        PASS [   0.003s] (  94/4328) apas-verus::TestAVLTreeSeqMtPer test_subseq_copy_comprehensive
        PASS [   0.003s] (  95/4328) apas-verus::TestAVLTreeSeqMtPer test_trigger_rotations
        PASS [   0.003s] (  96/4328) apas-verus::TestAVLTreeSeqMtPer test_values_in_order
        PASS [   0.002s] (  97/4328) apas-verus::TestAVLTreeSeqMtPer test_values_in_order_comprehensive
        PASS [   0.003s] (  98/4328) apas-verus::TestAVLTreeSeqMtPer test_very_large_sequence
        PASS [   0.003s] (  99/4328) apas-verus::TestAVLTreeSeqStEph test_clone_impl
        PASS [   0.003s] ( 100/4328) apas-verus::TestAVLTreeSeqStEph test_contains_value
        PASS [   0.003s] ( 101/4328) apas-verus::TestAVLTreeSeqStEph test_default_impl
        PASS [   0.002s] ( 102/4328) apas-verus::TestAVLTreeSeqStEph test_empty
        PASS [   0.003s] ( 103/4328) apas-verus::TestAVLTreeSeqStEph test_delete_value
        PASS [   0.003s] ( 104/4328) apas-verus::TestAVLTreeSeqStEph test_insert_value
        PASS [   0.003s] ( 105/4328) apas-verus::TestAVLTreeSeqStEph test_eq_impl
        PASS [   0.003s] ( 106/4328) apas-verus::TestAVLTreeSeqStEph test_from_vec
        PASS [   0.003s] ( 107/4328) apas-verus::TestAVLTreeSeqStEph test_isEmpty
        PASS [   0.003s] ( 108/4328) apas-verus::TestAVLTreeSeqStEph test_iter
        PASS [   0.004s] ( 109/4328) apas-verus::TestAVLTreeSeqStEph test_isSingleton
        PASS [   0.003s] ( 110/4328) apas-verus::TestAVLTreeSeqStEph test_length
        PASS [   0.003s] ( 111/4328) apas-verus::TestAVLTreeSeqStEph test_new
        PASS [   0.003s] ( 112/4328) apas-verus::TestAVLTreeSeqStEph test_nth
        PASS [   0.003s] ( 113/4328) apas-verus::TestAVLTreeSeqStEph test_new_root
        PASS [   0.003s] ( 114/4328) apas-verus::TestAVLTreeSeqStEph test_partialeq_impl
        PASS [   0.003s] ( 115/4328) apas-verus::TestAVLTreeSeqStEph test_set
        PASS [   0.003s] ( 116/4328) apas-verus::TestAVLTreeSeqStEph test_singleton
        PASS [   0.003s] ( 117/4328) apas-verus::TestAVLTreeSeqStEph test_push_back
        PASS [   0.003s] ( 118/4328) apas-verus::TestAVLTreeSeqStEph test_to_arrayseq
        PASS [   0.003s] ( 119/4328) apas-verus::TestAVLTreeSeqStEph test_subseq_copy
        PASS [   0.003s] ( 120/4328) apas-verus::TestAVLTreeSeqStEph test_update
        PASS [   0.002s] ( 121/4328) apas-verus::TestAVLTreeSeqStEph18 test_filter_even
        PASS [   0.003s] ( 122/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_contains_value
        PASS [   0.003s] ( 123/4328) apas-verus::TestAVLTreeSeqStEph18 test_append_union
        PASS [   0.003s] ( 124/4328) apas-verus::TestAVLTreeSeqStEph18 test_tabulate_inorder
        PASS [   0.003s] ( 125/4328) apas-verus::TestAVLTreeSeqStEph18 test_map_increment
        PASS [   0.002s] ( 126/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_delete_value
        PASS [   0.003s] ( 127/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_empty_constructor
        PASS [   0.002s] ( 128/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_insert_value
        PASS [   0.003s] ( 129/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_from_vec_constructor
        PASS [   0.003s] ( 130/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_equality
        PASS [   0.003s] ( 131/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_ephemeral_basic
        PASS [   0.003s] ( 132/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_iterator
        PASS [   0.002s] ( 133/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_macro_literal
        PASS [   0.003s] ( 134/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_large_tree_operations
        PASS [   0.002s] ( 135/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_push_back
        PASS [   0.003s] ( 136/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_set_method
        PASS [   0.003s] ( 137/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_nth_out_of_bounds_panics
        PASS [   0.003s] ( 138/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_singleton_constructor
        PASS [   0.003s] ( 139/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_stress_operations
        PASS [   0.003s] ( 140/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_to_arrayseq
        PASS [   0.003s] ( 141/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_subseq_copy
        PASS [   0.003s] ( 142/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_avl_update_method
        PASS [   0.003s] ( 143/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_clone
        PASS [   0.003s] ( 144/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_default_trait
        PASS [   0.003s] ( 145/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_deflate_and_filter
        PASS [   0.003s] ( 146/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_select_and_append
        PASS [   0.003s] ( 147/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_tabulate_and_map
        PASS [   0.003s] ( 148/4328) apas-verus::TestAVLTreeSeqStEphChap37 test_very_large_tree_with_deletions
        PASS [   0.003s] ( 149/4328) apas-verus::TestAVLTreeSeqStPer test_alternating_access_pattern
        PASS [   0.003s] ( 150/4328) apas-verus::TestAVLTreeSeqStPer test_avl_empty_and_singleton_edge_cases
        PASS [   0.003s] ( 151/4328) apas-verus::TestAVLTreeSeqStPer test_avl_equality_and_debug
        PASS [   0.003s] ( 152/4328) apas-verus::TestAVLTreeSeqStPer test_avl_left_heavy_rebalancing
        PASS [   0.003s] ( 153/4328) apas-verus::TestAVLTreeSeqStPer test_avl_left_right_rotation
        PASS [   0.003s] ( 154/4328) apas-verus::TestAVLTreeSeqStPer test_avl_large_tree_balancing
        PASS [   0.003s] ( 155/4328) apas-verus::TestAVLTreeSeqStPer test_avl_nth_out_of_bounds_panics
        PASS [   0.003s] ( 156/4328) apas-verus::TestAVLTreeSeqStPer test_avl_right_heavy_rebalancing
        PASS [   0.003s] ( 157/4328) apas-verus::TestAVLTreeSeqStPer test_avl_sequential_modifications
        PASS [   0.003s] ( 158/4328) apas-verus::TestAVLTreeSeqStPer test_avl_stress_balancing
        PASS [   0.003s] ( 159/4328) apas-verus::TestAVLTreeSeqStPer test_avl_subseq_balancing
        PASS [   0.003s] ( 160/4328) apas-verus::TestAVLTreeSeqStPer test_avl_set_out_of_bounds_error
        PASS [   0.003s] ( 161/4328) apas-verus::TestAVLTreeSeqStPer test_avl_right_left_rotation
        PASS [   0.003s] ( 162/4328) apas-verus::TestAVLTreeSeqStPer test_avl_to_arrayseq_conversion
        PASS [   0.003s] ( 163/4328) apas-verus::TestAVLTreeSeqStPer test_from_vec_empty
        PASS [   0.003s] ( 164/4328) apas-verus::TestAVLTreeSeqStPer test_from_vec_large
        PASS [   0.003s] ( 165/4328) apas-verus::TestAVLTreeSeqStPer test_equality_comprehensive
        PASS [   0.003s] ( 166/4328) apas-verus::TestAVLTreeSeqStPer test_debug_formatting
        PASS [   0.003s] ( 167/4328) apas-verus::TestAVLTreeSeqStPer test_clone_preserves_structure
        PASS [   0.003s] ( 168/4328) apas-verus::TestAVLTreeSeqStPer test_iterator_empty
        PASS [   0.002s] ( 169/4328) apas-verus::TestAVLTreeSeqStPer test_macro_variants
        PASS [   0.003s] ( 170/4328) apas-verus::TestAVLTreeSeqStPer test_iterator_singleton
        PASS [   0.003s] ( 171/4328) apas-verus::TestAVLTreeSeqStPer test_iterator_large_tree
        PASS [   0.003s] ( 172/4328) apas-verus::TestAVLTreeSeqStPer test_persistence_verification
        PASS [   0.003s] ( 173/4328) apas-verus::TestAVLTreeSeqStPer test_iterator_inorder_values
        PASS [   0.003s] ( 174/4328) apas-verus::TestAVLTreeSeqStPer test_persistent_set_does_not_mutate
        PASS [   0.003s] ( 175/4328) apas-verus::TestAVLTreeSeqStPer test_set_on_empty_at_zero
        PASS [   0.003s] ( 176/4328) apas-verus::TestAVLTreeSeqStPer test_subseq_copy_edge_cases
        PASS [   0.003s] ( 177/4328) apas-verus::TestAVLTreeSeqStPer test_to_arrayseq_singleton
        PASS [   0.003s] ( 178/4328) apas-verus::TestAVLTreeSeqStPer test_to_arrayseq_empty
        PASS [   0.003s] ( 179/4328) apas-verus::TestAVLTreeSeqStPer test_values_in_order_empty
        PASS [   0.003s] ( 180/4328) apas-verus::TestAVLTreeSeqStPer test_values_in_order_large
        PASS [   0.003s] ( 181/4328) apas-verus::TestAVLTreeSeqStPer test_very_large_tree
        PASS [   0.003s] ( 182/4328) apas-verus::TestAVLTreeSeqStPer18 test_append_union
        PASS [   0.003s] ( 183/4328) apas-verus::TestAVLTreeSeqStPer18 test_map_increment
        PASS [   0.003s] ( 184/4328) apas-verus::TestAVLTreeSeqStPer18 test_filter_even
        PASS [   0.003s] ( 185/4328) apas-verus::TestAVLTreeSeqStPer18 test_tabulate_inorder
        PASS [   0.003s] ( 186/4328) apas-verus::TestAVLTreeSeqStPer19 test_deflate_and_filter_ch19
        PASS [   0.003s] ( 187/4328) apas-verus::TestAVLTreeSeqStPer19 test_select_and_append_ch19
        PASS [   0.003s] ( 188/4328) apas-verus::TestAVLTreeSetMtEph test_avltreesetmtephlit_macro_functionality
        PASS [   0.003s] ( 189/4328) apas-verus::TestAVLTreeSetMtEph test_clone
        PASS [   0.003s] ( 190/4328) apas-verus::TestAVLTreeSetMtEph test_debug_trait
        PASS [   0.003s] ( 191/4328) apas-verus::TestAVLTreeSeqStPer19 test_tabulate_and_map_ch19
        PASS [   0.003s] ( 192/4328) apas-verus::TestAVLTreeSetMtEph test_delete
        PASS [   0.003s] ( 193/4328) apas-verus::TestAVLTreeSetMtEph test_delete_all_elements
        PASS [   0.003s] ( 194/4328) apas-verus::TestAVLTreeSetMtEph test_delete_nonexistent
        PASS [   0.003s] ( 195/4328) apas-verus::TestAVLTreeSetMtEph test_difference_empty_sets
        PASS [   0.003s] ( 196/4328) apas-verus::TestAVLTreeSetMtEph test_difference
        PASS [   0.003s] ( 197/4328) apas-verus::TestAVLTreeSetMtEph test_difference_disjoint_sets
        PASS [   0.002s] ( 198/4328) apas-verus::TestAVLTreeSetMtEph test_empty
        PASS [   0.003s] ( 199/4328) apas-verus::TestAVLTreeSetMtEph test_difference_identical_sets
        PASS [   0.003s] ( 200/4328) apas-verus::TestAVLTreeSetMtEph test_equality_via_elements
        PASS [   0.004s] ( 201/4328) apas-verus::TestAVLTreeSetMtEph test_filter_all_match
        PASS [   0.004s] ( 202/4328) apas-verus::TestAVLTreeSetMtEph test_filter_empty
        PASS [   0.003s] ( 203/4328) apas-verus::TestAVLTreeSetMtEph test_filter_small
        PASS [   0.003s] ( 204/4328) apas-verus::TestAVLTreeSetMtEph test_filter_none_match
        PASS [   0.003s] ( 205/4328) apas-verus::TestAVLTreeSetMtEph test_from_seq
        PASS [   0.003s] ( 206/4328) apas-verus::TestAVLTreeSetMtEph test_insert_duplicate
        PASS [   0.003s] ( 207/4328) apas-verus::TestAVLTreeSetMtEph test_from_seq_singleton
        PASS [   0.003s] ( 208/4328) apas-verus::TestAVLTreeSetMtEph test_from_seq_empty
        PASS [   0.003s] ( 209/4328) apas-verus::TestAVLTreeSetMtEph test_from_seq_all_duplicates
        PASS [   0.003s] ( 210/4328) apas-verus::TestAVLTreeSetMtEph test_insert_find
        PASS [   0.003s] ( 211/4328) apas-verus::TestAVLTreeSetMtEph test_intersection_empty_sets
        PASS [   0.003s] ( 212/4328) apas-verus::TestAVLTreeSetMtEph test_intersection_disjoint_sets
        PASS [   0.003s] ( 213/4328) apas-verus::TestAVLTreeSetMtEph test_intersection_identical_sets
        PASS [   0.003s] ( 214/4328) apas-verus::TestAVLTreeSetMtEph test_intersection_small
        PASS [   0.003s] ( 215/4328) apas-verus::TestAVLTreeSetMtEph test_singleton
        PASS [   0.003s] ( 216/4328) apas-verus::TestAVLTreeSetMtEph test_mixed_operations_comprehensive
        PASS [   0.003s] ( 217/4328) apas-verus::TestAVLTreeSetMtEph test_string_set
        PASS [   0.003s] ( 218/4328) apas-verus::TestAVLTreeSetMtEph test_to_seq_empty
        PASS [   0.003s] ( 219/4328) apas-verus::TestAVLTreeSetMtEph test_to_seq
        PASS [   0.003s] ( 220/4328) apas-verus::TestAVLTreeSetMtEph test_to_seq_singleton
        PASS [   0.012s] ( 221/4328) apas-verus::TestAVLTreeSetMtEph test_intersection_large_parallel
        PASS [   0.003s] ( 222/4328) apas-verus::TestAVLTreeSetMtEph test_union_empty_sets
        PASS [   0.003s] ( 223/4328) apas-verus::TestAVLTreeSetMtEph test_union_disjoint_sets
        PASS [   0.003s] ( 224/4328) apas-verus::TestAVLTreeSetMtEph test_union_identical_sets
        PASS [   0.003s] ( 225/4328) apas-verus::TestAVLTreeSetMtPer test_avltreesetmtperlit_macro_type_safety
        PASS [   0.003s] ( 226/4328) apas-verus::TestAVLTreeSetMtEph test_union_small
        PASS [   0.003s] ( 227/4328) apas-verus::TestAVLTreeSetMtPer test_clone
        PASS [   0.003s] ( 228/4328) apas-verus::TestAVLTreeSetMtPer test_debug_trait
        PASS [   0.003s] ( 229/4328) apas-verus::TestAVLTreeSetMtPer test_default_trait
        PASS [   0.003s] ( 230/4328) apas-verus::TestAVLTreeSetMtPer test_delete
        PASS [   0.003s] ( 231/4328) apas-verus::TestAVLTreeSetMtPer test_delete_multiple
        PASS [   0.003s] ( 232/4328) apas-verus::TestAVLTreeSetMtPer test_delete_operation
        PASS [   0.003s] ( 233/4328) apas-verus::TestAVLTreeSetMtPer test_difference_empty
        PASS [   0.003s] ( 234/4328) apas-verus::TestAVLTreeSetMtPer test_display_trait
        PASS [   0.003s] ( 235/4328) apas-verus::TestAVLTreeSetMtPer test_difference_operation
        PASS [   0.003s] ( 236/4328) apas-verus::TestAVLTreeSetMtPer test_duplicate_insert
        PASS [   0.003s] ( 237/4328) apas-verus::TestAVLTreeSetMtPer test_filter_empty_result
        PASS [   0.003s] ( 238/4328) apas-verus::TestAVLTreeSetMtPer test_empty_set
        PASS [   0.003s] ( 239/4328) apas-verus::TestAVLTreeSetMtPer test_filter_operation
        PASS [   0.003s] ( 240/4328) apas-verus::TestAVLTreeSetMtPer test_find_missing
        PASS [   0.003s] ( 241/4328) apas-verus::TestAVLTreeSetMtPer test_filter_parallel_path
        PASS [   0.003s] ( 242/4328) apas-verus::TestAVLTreeSetMtPer test_from_seq_operation
        PASS [   0.003s] ( 243/4328) apas-verus::TestAVLTreeSetMtPer test_insert
        PASS [   0.003s] ( 244/4328) apas-verus::TestAVLTreeSetMtPer test_from_seq_parallel_sort
        PASS [   0.003s] ( 245/4328) apas-verus::TestAVLTreeSetMtPer test_insert_multiple
        PASS [   0.003s] ( 246/4328) apas-verus::TestAVLTreeSetMtPer test_intersection_empty
        PASS [   0.003s] ( 247/4328) apas-verus::TestAVLTreeSetMtPer test_intersection_operation
        PASS [   0.003s] ( 248/4328) apas-verus::TestAVLTreeSetMtPer test_intersection_parallel_path
        PASS [   0.002s] ( 249/4328) apas-verus::TestAVLTreeSetMtPer test_into_iter_collects_all_elements
        PASS [   0.003s] ( 250/4328) apas-verus::TestAVLTreeSetMtPer test_into_iter_empty
        PASS [   0.003s] ( 251/4328) apas-verus::TestAVLTreeSetMtPer test_into_iter_for_loop
        PASS [   0.003s] ( 252/4328) apas-verus::TestAVLTreeSetMtPer test_into_iter_singleton
        PASS [   0.003s] ( 253/4328) apas-verus::TestAVLTreeSetMtPer test_negative_numbers
        PASS [   0.005s] ( 254/4328) apas-verus::TestAVLTreeSetMtPer test_large_set
        PASS [   0.003s] ( 255/4328) apas-verus::TestAVLTreeSetMtPer test_ord_trait
        PASS [   0.003s] ( 256/4328) apas-verus::TestAVLTreeSetMtPer test_partial_ord_trait
        PASS [   0.052s] ( 257/4328) apas-verus::TestAVLTreeSetMtEph test_filter_large_parallel
        PASS [   0.003s] ( 258/4328) apas-verus::TestAVLTreeSetMtPer test_persistence_delete
        PASS [   0.003s] ( 259/4328) apas-verus::TestAVLTreeSetMtPer test_singleton_operation
        PASS [   0.003s] ( 260/4328) apas-verus::TestAVLTreeSetMtPer test_singleton_set
        PASS [   0.003s] ( 261/4328) apas-verus::TestAVLTreeSetMtPer test_to_seq
        PASS [   0.003s] ( 262/4328) apas-verus::TestAVLTreeSetMtPer test_union_operation
        PASS [   0.003s] ( 263/4328) apas-verus::TestAVLTreeSetMtPer test_union_self
        PASS [   0.003s] ( 264/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_basic_operations
        PASS [   0.003s] ( 265/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_bulk_operations
        PASS [   0.003s] ( 266/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_macro
        PASS [   0.003s] ( 267/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_filter
        PASS [   0.003s] ( 268/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_from_seq
        PASS [   0.003s] ( 269/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_ordering
        PASS [   0.003s] ( 270/4328) apas-verus::TestAVLTreeSetStEph test_clone_impl
        PASS [   0.003s] ( 271/4328) apas-verus::TestAVLTreeSetStEph test_avltreesetstephlit_macro_functionality
        PASS [   0.003s] ( 272/4328) apas-verus::TestAVLTreeSetStEph test_avl_tree_set_to_seq
        PASS [   0.003s] ( 273/4328) apas-verus::TestAVLTreeSetStEph test_clone_set
        PASS [   0.003s] ( 274/4328) apas-verus::TestAVLTreeSetStEph test_debug_impl
        PASS [   0.003s] ( 275/4328) apas-verus::TestAVLTreeSetStEph test_debug_trait
        PASS [   0.003s] ( 276/4328) apas-verus::TestAVLTreeSetStEph test_default_impl
        PASS [   0.003s] ( 277/4328) apas-verus::TestAVLTreeSetStEph test_delete_all_elements
        PASS [   0.003s] ( 278/4328) apas-verus::TestAVLTreeSetStEph test_delete_nonexistent
